name,bs_timestamp,rs_timestamp,seq_number,stored,accelx,accely,accelz,breathing_signal,breathing_rate,activity
RESpeckT5,20140625155805.691,780471497,23,0,0.929199,0.125732,0.066406,nan,nan,1.187006
RESpeckT5,20140625155805.691,780471497,24,0,0.906982,0.173096,0.099121,nan,nan,1.234038
RESpeckT5,20140625155805.691,780471497,25,0,0.900635,0.148682,0.143311,nan,nan,1.234038
RESpeckT5,20140625155805.717,780471497,26,0,0.977783,0.208496,0.179932,nan,nan,1.234038
RESpeckT5,20140625155805.717,780471497,27,0,1.150146,0.236816,0.036865,nan,nan,1.234038
RESpeckT5,20140625155805.717,780471497,28,0,0.968750,0.300293,0.103760,nan,nan,1.234038
RESpeckT5,20140625155805.825,780471497,29,0,1.008545,0.312012,-0.248779,nan,nan,1.234038
RESpeckT5,20140625155805.825,780471497,30,0,0.928223,0.331543,-0.189209,nan,nan,1.234038
RESpeckT5,20140625155805.825,780471497,31,0,0.837646,0.345947,-0.477295,nan,nan,1.234038
RESpeckT5,20140625155807.313,780471919,0,0,0.981689,0.130615,-0.337891,nan,nan,1.234038
RESpeckT5,20140625155807.313,780471919,1,0,0.986084,0.308594,-0.257812,nan,nan,1.234038
RESpeckT5,20140625155807.557,780471919,2,0,0.858398,0.252197,-0.204346,nan,nan,1.234038
RESpeckT5,20140625155807.557,780471919,3,0,0.837158,0.056885,-0.148926,nan,nan,1.234038
RESpeckT5,20140625155807.557,780471919,4,0,0.976318,0.129150,-0.037354,nan,nan,1.234038
RESpeckT5,20140625155807.585,780471919,5,0,0.961426,0.091797,0.025635,nan,nan,1.234038
RESpeckT5,20140625155807.585,780471919,6,0,0.931152,0.302490,0.012939,nan,nan,1.234038
RESpeckT5,20140625155807.585,780471919,7,0,1.058838,0.343262,0.091309,nan,nan,1.234038
RESpeckT5,20140625155807.619,780471919,8,0,0.872803,0.353516,0.099121,nan,nan,1.234038
RESpeckT5,20140625155807.619,780471919,9,0,1.076904,0.367188,0.077637,nan,nan,1.234038
RESpeckT5,20140625155807.619,780471919,10,0,1.075684,0.205811,0.016113,nan,nan,1.234038
RESpeckT5,20140625155807.647,780471919,11,0,0.984619,-0.022949,-0.039795,nan,nan,1.234038
RESpeckT5,20140625155807.647,780471919,12,0,1.073975,-0.053711,0.030029,nan,nan,1.234038
RESpeckT5,20140625155807.647,780471919,13,0,0.908936,0.097168,0.037598,nan,nan,1.234038
RESpeckT5,20140625155807.672,780471919,14,0,0.823730,0.150391,-0.045654,nan,nan,1.234038
RESpeckT5,20140625155807.672,780471919,15,0,0.969971,0.012451,0.088867,nan,nan,1.234038
RESpeckT5,20140625155807.672,780471919,16,0,0.879639,0.173340,0.102783,nan,nan,1.234038
RESpeckT5,20140625155807.698,780471919,17,0,0.868652,0.161865,0.094238,nan,nan,1.234038
RESpeckT5,20140625155807.698,780471919,18,0,0.898193,0.239502,0.137695,nan,nan,1.234038
RESpeckT5,20140625155807.698,780471919,19,0,1.009277,0.299072,0.142090,nan,nan,1.234038
RESpeckT5,20140625155807.805,780471919,20,0,1.097168,0.314209,0.106934,nan,nan,1.234038
RESpeckT5,20140625155807.805,780471919,21,0,1.239990,-0.078613,0.054443,nan,nan,1.234038
RESpeckT5,20140625155807.805,780471919,22,0,0.814453,0.101074,-0.138428,nan,nan,1.234038
RESpeckT5,20140625155807.840,780471919,23,0,1.032471,-0.004639,-0.086182,nan,nan,1.234038
RESpeckT5,20140625155807.840,780471919,24,0,0.884033,0.101074,-0.074463,nan,nan,3.652190
RESpeckT5,20140625155807.840,780471919,25,0,0.888672,0.103027,-0.077148,nan,nan,3.652190
RESpeckT5,20140625155807.866,780471919,26,0,0.909180,0.161377,0.005127,nan,nan,3.652190
RESpeckT5,20140625155807.866,780471919,27,0,0.901855,0.191650,0.026123,nan,nan,3.652190
RESpeckT5,20140625155807.866,780471919,28,0,0.930176,0.248779,0.062500,nan,nan,3.652190
RESpeckT5,20140625155807.892,780471919,29,0,0.996338,0.252197,0.100586,nan,nan,3.652190
RESpeckT5,20140625155807.892,780471919,30,0,1.040527,0.299561,0.098389,nan,nan,3.652190
RESpeckT5,20140625155807.892,780471919,31,0,1.186768,0.106201,-0.024414,nan,nan,3.652190
RESpeckT5,20140625155809.788,780472342,0,0,1.063232,-0.270020,-0.089600,nan,nan,3.652190
RESpeckT5,20140625155809.788,780472342,1,0,0.974121,0.168213,0.018066,nan,nan,3.652190
RESpeckT5,20140625155810.032,780472342,2,0,0.872559,0.037109,-0.021973,nan,nan,3.652190
RESpeckT5,20140625155810.032,780472342,3,0,0.882812,0.059814,0.009033,nan,nan,3.652190
RESpeckT5,20140625155810.032,780472342,4,0,0.906738,0.041504,0.076904,nan,nan,3.652190
RESpeckT5,20140625155810.068,780472342,5,0,0.859863,0.156494,0.109131,nan,nan,3.652190
RESpeckT5,20140625155810.068,780472342,6,0,0.891602,0.151123,0.137207,nan,nan,3.652190
RESpeckT5,20140625155810.068,780472342,7,0,0.971680,0.182129,0.208008,nan,nan,3.652190
RESpeckT5,20140625155810.096,780472342,8,0,1.000488,0.270996,0.302979,nan,nan,3.652190
RESpeckT5,20140625155810.096,780472342,9,0,0.979492,0.262939,0.187256,nan,nan,3.652190
RESpeckT5,20140625155810.096,780472342,10,0,1.334229,-0.105957,0.066895,nan,nan,3.652190
RESpeckT5,20140625155810.122,780472342,11,0,0.836914,0.153076,-0.077393,nan,nan,3.652190
RESpeckT5,20140625155810.122,780472342,12,0,0.960205,0.004883,-0.039795,nan,nan,3.652190
RESpeckT5,20140625155810.122,780472342,13,0,0.946533,0.023193,0.021973,nan,nan,3.652190
RESpeckT5,20140625155810.148,780472342,14,0,0.936035,0.140869,0.033936,nan,nan,3.652190
RESpeckT5,20140625155810.148,780472342,15,0,0.921631,0.102783,0.069580,nan,nan,3.652190
RESpeckT5,20140625155810.148,780472342,16,0,0.915527,0.178711,0.131592,nan,nan,3.652190
RESpeckT5,20140625155810.174,780472342,17,0,0.894775,0.198242,0.158936,nan,nan,3.652190
RESpeckT5,20140625155810.174,780472342,18,0,0.940186,0.202637,0.206299,nan,nan,3.652190
RESpeckT5,20140625155810.174,780472342,19,0,0.951904,0.219727,0.209229,nan,nan,3.652190
RESpeckT5,20140625155810.280,780472342,20,0,0.944580,0.277100,0.203369,nan,nan,3.652190
RESpeckT5,20140625155810.280,780472342,21,0,1.144287,0.093262,0.113037,nan,nan,3.652190
RESpeckT5,20140625155810.280,780472342,22,0,1.115967,-0.183594,0.034668,nan,nan,3.652190
RESpeckT5,20140625155810.314,780472342,23,0,0.986328,-0.162109,-0.006592,nan,nan,3.652190
RESpeckT5,20140625155810.314,780472342,24,0,0.916504,-0.133789,-0.072510,nan,nan,2.002263
RESpeckT5,20140625155810.314,780472342,25,0,0.950928,-0.189209,-0.032959,nan,nan,2.002263
RESpeckT5,20140625155810.341,780472342,26,0,0.973389,-0.131104,-0.057861,nan,nan,2.002263
RESpeckT5,20140625155810.341,780472342,27,0,0.960938,-0.043945,-0.032959,nan,nan,2.002263
RESpeckT5,20140625155810.341,780472342,28,0,0.969238,-0.016846,0.013184,nan,nan,2.002263
RESpeckT5,20140625155810.367,780472342,29,0,0.932129,0.050537,0.058594,nan,nan,2.002263
RESpeckT5,20140625155810.367,780472342,30,0,0.875488,0.038574,0.136719,nan,nan,2.002263
RESpeckT5,20140625155810.367,780472342,31,0,0.918457,0.071533,0.181641,nan,nan,2.002263
RESpeckT5,20140625155812.263,780472765,0,0,1.065674,0.103271,0.154297,nan,nan,2.002263
RESpeckT5,20140625155812.263,780472765,1,0,1.028076,-0.026855,0.041748,nan,nan,2.002263
RESpeckT5,20140625155812.507,780472765,2,0,0.912842,0.299561,-0.241943,nan,nan,2.002263
RESpeckT5,20140625155812.507,780472765,3,0,0.996338,0.206299,-0.031250,nan,nan,2.002263
RESpeckT5,20140625155812.507,780472765,4,0,0.977783,0.175049,-0.093994,nan,nan,2.002263
RESpeckT5,20140625155812.542,780472765,5,0,0.959717,0.215088,-0.049316,nan,nan,2.002263
RESpeckT5,20140625155812.542,780472765,6,0,0.980957,0.247803,-0.026123,nan,nan,2.002263
RESpeckT5,20140625155812.542,780472765,7,0,0.937988,0.179688,-0.004639,nan,nan,2.002263
RESpeckT5,20140625155812.570,780472765,8,0,0.919434,0.240479,0.037598,nan,nan,2.002263
RESpeckT5,20140625155812.570,780472765,9,0,0.882812,0.244873,0.071533,nan,nan,2.002263
RESpeckT5,20140625155812.570,780472765,10,0,0.958740,0.227783,0.126709,nan,nan,2.002263
RESpeckT5,20140625155812.595,780472765,11,0,1.032959,0.113525,0.212891,nan,nan,2.002263
RESpeckT5,20140625155812.595,780472765,12,0,1.130371,0.256592,0.046387,nan,nan,2.002263
RESpeckT5,20140625155812.595,780472765,13,0,1.040771,-0.133545,-0.052490,nan,nan,2.002263
RESpeckT5,20140625155812.621,780472765,14,0,1.082764,-0.118896,-0.091797,nan,nan,2.002263
RESpeckT5,20140625155812.621,780472765,15,0,0.909424,0.074951,-0.008789,nan,nan,2.002263
RESpeckT5,20140625155812.621,780472765,16,0,0.904297,-0.082275,-0.025146,nan,nan,2.002263
RESpeckT5,20140625155812.646,780472765,17,0,1.010010,-0.065918,0.055664,nan,nan,2.002263
RESpeckT5,20140625155812.646,780472765,18,0,0.915283,-0.004883,0.098389,nan,nan,2.002263
RESpeckT5,20140625155812.646,780472765,19,0,0.887207,0.056641,0.131348,nan,nan,2.002263
RESpeckT5,20140625155812.755,780472765,20,0,0.899902,0.063721,0.236084,nan,nan,2.002263
RESpeckT5,20140625155812.755,780472765,21,0,0.891846,0.158203,0.262939,nan,nan,2.002263
RESpeckT5,20140625155812.755,780472765,22,0,0.937744,0.075928,0.347412,nan,nan,2.002263
RESpeckT5,20140625155812.789,780472765,23,0,0.863281,0.103760,0.298096,nan,nan,2.002263
RESpeckT5,20140625155812.789,780472765,24,0,0.912598,0.081055,0.368652,nan,nan,1.780547
RESpeckT5,20140625155812.789,780472765,25,0,0.932617,0.101807,0.331787,nan,nan,1.780547
RESpeckT5,20140625155812.816,780472765,26,0,1.109863,0.073975,0.206543,nan,nan,1.780547
RESpeckT5,20140625155812.816,780472765,27,0,1.226074,-0.067871,0.141846,nan,nan,1.780547
RESpeckT5,20140625155812.816,780472765,28,0,0.750244,0.202881,-0.072021,nan,nan,1.780547
RESpeckT5,20140625155812.841,780472765,29,0,0.992676,0.088379,-0.268555,nan,nan,1.780547
RESpeckT5,20140625155812.841,780472765,30,0,0.971191,0.151611,-0.000732,nan,nan,1.780547
RESpeckT5,20140625155812.841,780472765,31,0,0.942871,0.106201,-0.193604,nan,nan,1.780547
RESpeckT5,20140625155814.983,780473187,0,0,1.055908,-0.048096,-0.022217,nan,nan,1.780547
RESpeckT5,20140625155814.983,780473187,1,0,0.936035,-0.056396,-0.048828,nan,nan,1.780547
RESpeckT5,20140625155815.012,780473187,2,0,1.029541,-0.120117,0.156250,nan,nan,1.780547
RESpeckT5,20140625155815.012,780473187,3,0,0.901611,0.196533,0.330811,nan,nan,1.780547
RESpeckT5,20140625155815.012,780473187,4,0,0.921143,0.055908,0.321045,nan,nan,1.780547
RESpeckT5,20140625155815.065,780473187,5,0,0.893555,-0.058105,0.334473,nan,nan,1.780547
RESpeckT5,20140625155815.065,780473187,6,0,0.829590,-0.194092,0.231689,nan,nan,1.780547
RESpeckT5,20140625155815.065,780473187,7,0,0.972900,-0.279053,0.214111,nan,nan,1.780547
RESpeckT5,20140625155815.095,780473187,8,0,0.811768,-0.303467,0.176025,nan,nan,1.780547
RESpeckT5,20140625155815.095,780473187,9,0,0.761719,-0.092773,-0.019287,nan,nan,1.780547
RESpeckT5,20140625155815.095,780473187,10,0,0.948730,-0.305176,0.071289,nan,nan,1.780547
RESpeckT5,20140625155815.123,780473187,11,0,0.848145,-0.246338,-0.040527,nan,nan,1.780547
RESpeckT5,20140625155815.123,780473187,12,0,0.915039,-0.395020,0.015625,nan,nan,1.780547
RESpeckT5,20140625155815.123,780473187,13,0,0.901123,-0.377930,-0.007324,nan,nan,1.780547
RESpeckT5,20140625155815.151,780473187,14,0,0.867188,-0.430908,-0.050781,nan,nan,1.780547
RESpeckT5,20140625155815.151,780473187,15,0,0.850830,-0.486084,-0.108887,nan,nan,1.780547
RESpeckT5,20140625155815.151,780473187,16,0,0.841797,-0.424316,-0.062256,nan,nan,1.780547
RESpeckT5,20140625155815.230,780473187,17,0,0.920410,-0.470459,-0.041016,nan,nan,1.780547
RESpeckT5,20140625155815.230,780473187,18,0,0.996582,-0.362793,0.015625,nan,nan,1.780547
RESpeckT5,20140625155815.230,780473187,19,0,1.063477,-0.385254,0.040283,nan,nan,1.780547
RESpeckT5,20140625155815.264,780473187,20,0,1.034180,-0.291504,0.091309,nan,nan,1.780547
RESpeckT5,20140625155815.264,780473187,21,0,0.940918,-0.168945,0.150635,nan,nan,1.780547
RESpeckT5,20140625155815.264,780473187,22,0,1.000732,-0.196533,0.189697,nan,nan,1.780547
RESpeckT5,20140625155815.290,780473187,23,0,0.969971,-0.042969,0.231201,nan,nan,1.780547
RESpeckT5,20140625155815.290,780473187,24,0,0.934814,-0.036377,0.230469,nan,nan,0.715528
RESpeckT5,20140625155815.290,780473187,25,0,0.939941,0.025146,0.276855,nan,nan,0.715528
RESpeckT5,20140625155815.316,780473187,26,0,0.975098,0.030273,0.310059,nan,nan,0.715528
RESpeckT5,20140625155815.316,780473187,27,0,0.935547,0.054199,0.310059,nan,nan,0.715528
RESpeckT5,20140625155815.316,780473187,28,0,0.898682,0.080078,0.333008,nan,nan,0.715528
RESpeckT5,20140625155815.341,780473187,29,0,0.916504,0.086426,0.341797,nan,nan,0.715528
RESpeckT5,20140625155815.341,780473187,30,0,0.916748,0.073975,0.338379,nan,nan,0.715528
RESpeckT5,20140625155815.341,780473187,31,0,0.915771,0.064453,0.320312,nan,nan,0.715528
RESpeckT5,20140625155818.200,780473605,0,0,0.933105,0.053955,0.313232,nan,nan,0.715528
RESpeckT5,20140625155818.200,780473605,1,0,0.930908,0.037109,0.309814,nan,nan,0.715528
RESpeckT5,20140625155818.228,780473605,2,0,0.911377,0.011475,0.299561,nan,nan,0.715528
RESpeckT5,20140625155818.228,780473605,3,0,0.930176,0.002441,0.285156,nan,nan,0.715528
RESpeckT5,20140625155818.228,780473605,4,0,0.945068,-0.001221,0.281494,nan,nan,0.715528
RESpeckT5,20140625155818.256,780473605,5,0,0.940918,-0.004883,0.265625,nan,nan,0.715528
RESpeckT5,20140625155818.256,780473605,6,0,0.927734,0.012695,0.265137,nan,nan,0.715528
RESpeckT5,20140625155818.256,780473605,7,0,0.945068,0.017578,0.256592,nan,nan,0.715528
RESpeckT5,20140625155818.281,780473605,8,0,0.941650,0.009766,0.263916,nan,nan,0.715528
RESpeckT5,20140625155818.281,780473605,9,0,0.946777,0.000244,0.240967,nan,nan,0.715528
RESpeckT5,20140625155818.281,780473605,10,0,0.943604,-0.000732,0.239746,nan,nan,0.715528
RESpeckT5,20140625155818.307,780473605,11,0,0.950195,0.000488,0.230957,nan,nan,0.715528
RESpeckT5,20140625155818.307,780473605,12,0,0.956299,-0.015381,0.232910,nan,nan,0.715528
RESpeckT5,20140625155818.307,780473605,13,0,0.946777,-0.027100,0.221680,nan,nan,0.715528
RESpeckT5,20140625155818.332,780473605,14,0,0.949707,-0.045410,0.211426,nan,nan,0.715528
RESpeckT5,20140625155818.332,780473605,15,0,0.956543,-0.041992,0.211426,nan,nan,0.715528
RESpeckT5,20140625155818.332,780473605,16,0,0.951660,-0.044678,0.220215,nan,nan,0.715528
RESpeckT5,20140625155818.357,780473605,17,0,0.949463,-0.032471,0.219727,nan,nan,0.715528
RESpeckT5,20140625155818.357,780473605,18,0,0.947021,-0.018066,0.223145,nan,nan,0.715528
RESpeckT5,20140625155818.357,780473605,19,0,0.948730,-0.027832,0.229980,nan,nan,0.715528
RESpeckT5,20140625155818.448,780473605,20,0,0.956055,-0.019531,0.228027,nan,nan,0.715528
RESpeckT5,20140625155818.448,780473605,21,0,0.946533,-0.025879,0.240479,nan,nan,0.715528
RESpeckT5,20140625155818.448,780473605,22,0,0.931152,-0.012939,0.245605,nan,nan,0.715528
RESpeckT5,20140625155818.481,780473605,23,0,0.952637,-0.009521,0.260742,nan,nan,0.715528
RESpeckT5,20140625155818.481,780473605,24,0,0.941406,-0.012695,0.265137,0.109370,nan,0.249406
RESpeckT5,20140625155818.481,780473605,25,0,0.933350,-0.009277,0.262207,0.240414,nan,0.249406
RESpeckT5,20140625155818.507,780473605,26,0,0.949951,-0.012207,0.264404,0.445957,nan,0.249406
RESpeckT5,20140625155818.507,780473605,27,0,0.938721,-0.012207,0.262207,0.601519,nan,0.249406
RESpeckT5,20140625155818.507,780473605,28,0,0.939941,-0.006348,0.264648,0.834853,nan,0.249406
RESpeckT5,20140625155818.533,780473605,29,0,0.935791,-0.010254,0.267090,1.054669,nan,0.249406
RESpeckT5,20140625155818.533,780473605,30,0,0.935791,-0.010742,0.268555,1.297303,nan,0.249406
RESpeckT5,20140625155818.533,780473605,31,0,0.936279,-0.012207,0.278320,1.581331,nan,0.249406
RESpeckT5,20140625155820.429,780474025,0,0,0.939453,-0.015869,0.255615,1.866275,nan,0.249406
RESpeckT5,20140625155820.429,780474025,1,0,0.942139,-0.005371,0.271484,2.159634,nan,0.249406
RESpeckT5,20140625155820.457,780474025,2,0,0.940674,-0.006836,0.266113,2.365660,nan,0.249406
RESpeckT5,20140625155820.457,780474025,3,0,0.939697,-0.010254,0.264404,2.575520,nan,0.249406
RESpeckT5,20140625155820.457,780474025,4,0,0.938232,-0.010742,0.269775,2.379064,nan,0.249406
RESpeckT5,20140625155820.484,780474025,5,0,0.935547,-0.014160,0.270752,2.227779,nan,0.249406
RESpeckT5,20140625155820.484,780474025,6,0,0.934814,-0.014648,0.269531,2.037527,nan,0.249406
RESpeckT5,20140625155820.484,780474025,7,0,0.936035,-0.008301,0.269775,1.865561,nan,0.249406
RESpeckT5,20140625155820.510,780474025,8,0,0.934326,-0.007324,0.275635,1.656282,nan,0.249406
RESpeckT5,20140625155820.510,780474025,9,0,0.947266,-0.010742,0.263428,1.436267,nan,0.249406
RESpeckT5,20140625155820.510,780474025,10,0,0.935059,-0.001953,0.270996,1.209385,nan,0.249406
RESpeckT5,20140625155820.535,780474025,11,0,0.937012,-0.007324,0.264648,0.938808,nan,0.249406
RESpeckT5,20140625155820.535,780474025,12,0,0.941162,-0.009277,0.262207,0.697997,nan,0.249406
RESpeckT5,20140625155820.535,780474025,13,0,0.942871,-0.004395,0.259521,0.440615,nan,0.249406
RESpeckT5,20140625155820.675,780474025,14,0,0.940918,-0.006592,0.257080,0.215595,nan,0.249406
RESpeckT5,20140625155820.675,780474025,15,0,0.945312,-0.002686,0.254883,-0.010970,nan,0.249406
RESpeckT5,20140625155820.675,780474025,16,0,0.940674,-0.003174,0.252441,-0.032035,nan,0.249406
RESpeckT5,20140625155820.710,780474025,17,0,0.943604,-0.004150,0.253174,-0.060190,nan,0.249406
RESpeckT5,20140625155820.710,780474025,18,0,0.948242,-0.003662,0.244385,-0.096208,nan,0.249406
RESpeckT5,20140625155820.710,780474025,19,0,0.940674,-0.002441,0.254639,-0.116727,nan,0.249406
RESpeckT5,20140625155820.737,780474025,20,0,0.942871,-0.002930,0.243652,-0.156040,nan,0.249406
RESpeckT5,20140625155820.737,780474025,21,0,0.944824,-0.004150,0.249512,-0.163895,nan,0.249406
RESpeckT5,20140625155820.737,780474025,22,0,0.943359,0.000000,0.251709,-0.180221,nan,0.249406
RESpeckT5,20140625155820.763,780474025,23,0,0.940430,-0.006592,0.254150,-0.176460,nan,0.249406
RESpeckT5,20140625155820.763,780474025,24,0,0.943115,-0.007568,0.259766,-0.181704,nan,0.126011
RESpeckT5,20140625155820.763,780474025,25,0,0.943359,-0.004150,0.261963,-0.169951,nan,0.126011
RESpeckT5,20140625155820.789,780474025,26,0,0.939941,-0.003418,0.261475,-0.160408,nan,0.126011
RESpeckT5,20140625155820.789,780474025,27,0,0.940430,-0.005127,0.263672,-0.139470,nan,0.126011
RESpeckT5,20140625155820.789,780474025,28,0,0.940430,-0.002686,0.270996,-0.107745,nan,0.126011
RESpeckT5,20140625155820.815,780474025,29,0,0.932861,-0.004395,0.275146,-0.068317,nan,0.126011
RESpeckT5,20140625155820.815,780474025,30,0,0.933350,-0.001709,0.275146,-0.014556,nan,0.126011
RESpeckT5,20140625155820.815,780474025,31,0,0.933838,-0.000244,0.281494,0.022259,nan,0.126011
RESpeckT5,20140625155822.657,780474445,0,0,0.934326,0.004150,0.279297,0.077522,nan,0.126011
RESpeckT5,20140625155822.657,780474445,1,0,0.934082,0.000244,0.284912,0.118655,nan,0.126011
RESpeckT5,20140625155822.685,780474445,2,0,0.934082,0.005859,0.282227,0.159457,nan,0.126011
RESpeckT5,20140625155822.685,780474445,3,0,0.930664,0.020020,0.282227,0.180184,nan,0.126011
RESpeckT5,20140625155822.685,780474445,4,0,0.937012,-0.003174,0.271729,0.191729,nan,0.126011
RESpeckT5,20140625155822.713,780474445,5,0,0.920654,-0.008301,0.261475,0.196703,nan,0.126011
RESpeckT5,20140625155822.713,780474445,6,0,0.935791,-0.022217,0.261719,0.204731,nan,0.126011
RESpeckT5,20140625155822.713,780474445,7,0,0.953613,0.001221,0.231445,0.165440,nan,0.126011
RESpeckT5,20140625155822.739,780474445,8,0,0.957520,-0.063721,0.224365,0.143978,nan,0.126011
RESpeckT5,20140625155822.739,780474445,9,0,0.962646,-0.063965,0.201904,0.096036,nan,0.126011
RESpeckT5,20140625155822.739,780474445,10,0,1.021484,-0.155273,0.188232,0.075857,nan,0.126011
RESpeckT5,20140625155822.903,780474445,11,0,0.982910,-0.231934,0.165283,0.104856,nan,0.126011
RESpeckT5,20140625155822.903,780474445,12,0,1.079102,-0.384277,0.060059,0.172627,nan,0.208647
RESpeckT5,20140625155822.903,780474445,13,0,1.004639,-0.449707,-0.025879,0.289858,nan,0.208647
RESpeckT5,20140625155822.941,780474445,14,0,1.031494,-0.475586,-0.052002,0.469770,nan,0.208647
RESpeckT5,20140625155822.941,780474445,15,0,1.071289,-0.534180,-0.103760,0.741788,nan,0.208647
RESpeckT5,20140625155822.941,780474445,16,0,0.982666,-0.451416,-0.089844,0.995531,nan,0.208647
RESpeckT5,20140625155822.968,780474445,17,0,0.878418,-0.198975,-0.043701,1.096354,nan,0.276990
RESpeckT5,20140625155822.968,780474445,18,0,0.747070,-0.333984,-0.042236,1.345534,nan,0.276990
RESpeckT5,20140625155822.968,780474445,19,0,0.725830,-0.320557,-0.084717,1.676950,nan,0.276990
RESpeckT5,20140625155822.994,780474445,20,0,0.785645,-0.143066,-0.046631,1.791286,nan,0.276990
RESpeckT5,20140625155822.994,780474445,21,0,0.701904,-0.050781,-0.102295,1.891790,nan,0.276990
RESpeckT5,20140625155822.994,780474445,22,0,0.905273,-0.146973,-0.026367,1.927358,nan,0.276990
RESpeckT5,20140625155823.020,780474445,23,0,0.941650,0.125977,-0.066406,1.619225,nan,0.278258
RESpeckT5,20140625155823.020,780474445,24,0,0.962402,0.129150,0.003174,nan,nan,1.453562
RESpeckT5,20140625155823.020,780474445,25,0,0.937012,0.105469,-0.030762,nan,nan,1.453562
RESpeckT5,20140625155823.046,780474445,26,0,1.004883,0.231445,0.074219,nan,nan,1.453562
RESpeckT5,20140625155823.046,780474445,27,0,0.991943,0.240479,0.045166,nan,nan,1.453562
RESpeckT5,20140625155823.046,780474445,28,0,1.123047,0.121582,-0.007324,nan,nan,1.453562
RESpeckT5,20140625155823.150,780474445,29,0,1.131104,0.097656,-0.044678,nan,nan,1.453562
RESpeckT5,20140625155823.150,780474445,30,0,0.820801,0.165283,-0.204590,nan,nan,1.453562
RESpeckT5,20140625155823.150,780474445,31,0,1.035889,0.103027,-0.116943,nan,nan,1.453562
RESpeckT5,20140625155825.380,780474865,0,0,0.913086,0.139648,-0.006348,nan,nan,1.453562
RESpeckT5,20140625155825.380,780474865,1,0,0.871582,0.239990,-0.081055,nan,nan,1.453562
RESpeckT5,20140625155825.408,780474865,2,0,0.915527,0.200928,0.059082,nan,nan,1.453562
RESpeckT5,20140625155825.408,780474865,3,0,0.836914,0.232422,0.149414,nan,nan,1.453562
RESpeckT5,20140625155825.408,780474865,4,0,0.867188,0.311035,0.162109,nan,nan,1.453562
RESpeckT5,20140625155825.625,780474865,5,0,0.958740,0.282715,0.285156,nan,nan,1.453562
RESpeckT5,20140625155825.625,780474865,6,0,0.968750,0.372314,0.331055,nan,nan,1.453562
RESpeckT5,20140625155825.625,780474865,7,0,1.082520,0.268066,0.153564,nan,nan,1.453562
RESpeckT5,20140625155825.660,780474865,8,0,1.104736,-0.014648,0.097900,nan,nan,1.453562
RESpeckT5,20140625155825.660,780474865,9,0,0.989746,0.078613,0.034912,nan,nan,1.453562
RESpeckT5,20140625155825.660,780474865,10,0,0.981445,0.135498,0.111328,nan,nan,1.453562
RESpeckT5,20140625155825.687,780474865,11,0,0.819336,0.169189,0.100342,nan,nan,1.453562
RESpeckT5,20140625155825.687,780474865,12,0,0.839844,0.193359,0.166504,nan,nan,1.453562
RESpeckT5,20140625155825.687,780474865,13,0,0.878418,0.178711,0.254150,nan,nan,1.453562
RESpeckT5,20140625155825.713,780474865,14,0,0.807373,0.258789,0.215576,nan,nan,1.453562
RESpeckT5,20140625155825.713,780474865,15,0,0.837402,0.292236,0.326904,nan,nan,1.453562
RESpeckT5,20140625155825.713,780474865,16,0,0.976807,0.309570,0.472656,nan,nan,1.453562
RESpeckT5,20140625155825.739,780474865,17,0,0.967529,0.352295,0.479492,nan,nan,1.453562
RESpeckT5,20140625155825.739,780474865,18,0,1.178955,0.218994,0.280029,nan,nan,1.453562
RESpeckT5,20140625155825.739,780474865,19,0,0.857178,0.375732,0.220215,nan,nan,1.453562
RESpeckT5,20140625155825.764,780474865,20,0,0.863037,0.312988,-0.159912,nan,nan,1.453562
RESpeckT5,20140625155825.764,780474865,21,0,0.837158,0.421387,0.030029,nan,nan,1.453562
RESpeckT5,20140625155825.764,780474865,22,0,0.830566,0.457275,-0.169434,nan,nan,1.453562
RESpeckT5,20140625155825.873,780474865,23,0,0.949463,0.381592,-0.110107,nan,nan,1.453562
RESpeckT5,20140625155825.873,780474865,24,0,0.967041,0.357422,-0.104004,nan,nan,0.610059
RESpeckT5,20140625155825.873,780474865,25,0,0.983398,0.274170,-0.078369,nan,nan,0.610059
RESpeckT5,20140625155825.909,780474865,26,0,0.956055,0.424072,-0.097656,nan,nan,0.610059
RESpeckT5,20140625155825.909,780474865,27,0,0.895752,0.331787,-0.046875,nan,nan,0.610059
RESpeckT5,20140625155825.909,780474865,28,0,0.857178,0.369385,-0.011230,nan,nan,0.610059
RESpeckT5,20140625155825.935,780474865,29,0,1.017334,0.364990,0.126221,nan,nan,0.610059
RESpeckT5,20140625155825.935,780474865,30,0,0.867920,0.347900,0.014160,nan,nan,0.610059
RESpeckT5,20140625155825.935,780474865,31,0,1.086426,0.097168,0.198242,nan,nan,0.610059
RESpeckT5,20140625155827.608,780475284,0,0,0.867188,0.256836,0.121094,nan,nan,0.610059
RESpeckT5,20140625155827.608,780475284,1,0,0.854492,0.306396,0.072754,nan,nan,0.610059
RESpeckT5,20140625155827.853,780475284,2,0,0.978027,0.169678,0.162598,nan,nan,0.610059
RESpeckT5,20140625155827.853,780475284,3,0,0.898682,0.257080,0.138916,nan,nan,0.610059
RESpeckT5,20140625155827.853,780475284,4,0,0.855469,0.193359,0.172607,nan,nan,0.610059
RESpeckT5,20140625155827.889,780475284,5,0,0.846924,0.309570,0.236816,nan,nan,0.610059
RESpeckT5,20140625155827.889,780475284,6,0,0.953125,0.389160,0.300049,nan,nan,0.610059
