name,timestamp,accelX,accelY,accelZ,breathing,activity
RESpeckLeft1,20130708155044.900,0.796387,-0.492188,-0.270752,nan,30.746349
RESpeckRight1,20130708155044.954,-0.810791,-0.522217,-0.187256,nan,30.746349
RESpeckLeft1,20130708155044.963,0.770752,-0.500488,-0.299561,nan,30.746349
RESpeckRight1,20130708155045.014,-0.821289,-0.539307,-0.099365,nan,30.746349
RESpeckLeft1,20130708155045.050,0.802246,-0.493652,-0.278809,nan,30.746349
RESpeckRight1,20130708155045.104,-0.789795,-0.541260,-0.115967,nan,30.746349
RESpeckRight1,20130708155045.194,-0.817627,-0.568848,-0.153076,nan,30.746349
RESpeckLeft1,20130708155045.203,0.790283,-0.494873,-0.259766,nan,30.746349
RESpeckRight1,20130708155045.254,-0.805176,-0.527100,-0.150391,nan,30.746349
RESpeckLeft1,20130708155045.290,0.783936,-0.496338,-0.269287,nan,30.746349
RESpeckRight1,20130708155045.345,-0.811768,-0.526367,-0.168701,nan,31.983044
RESpeckLeft1,20130708155045.355,0.795898,-0.495605,-0.269531,nan,31.983044
RESpeckRight1,20130708155045.404,-0.843506,-0.529297,-0.133057,nan,31.983044
RESpeckLeft1,20130708155045.440,0.789795,-0.493896,-0.268555,nan,31.983044
RESpeckRight1,20130708155045.494,-0.827148,-0.532227,-0.162598,nan,31.983044
RESpeckLeft1,20130708155045.530,0.790771,-0.496582,-0.263428,nan,31.983044
RESpeckLeft1,20130708155045.590,0.788086,-0.496338,-0.266113,nan,31.983044
RESpeckRight1,20130708155045.644,-0.826904,-0.525391,-0.143799,nan,31.983044
RESpeckLeft1,20130708155045.680,0.794434,-0.494385,-0.265869,nan,31.983044
RESpeckRight1,20130708155045.734,-0.830566,-0.534424,-0.153809,nan,31.983044
RESpeckLeft1,20130708155045.743,0.792236,-0.493652,-0.275391,nan,31.983044
RESpeckRight1,20130708155045.794,-0.826172,-0.524170,-0.133789,nan,31.983044
RESpeckLeft1,20130708155045.830,0.791992,-0.493896,-0.259766,nan,31.983044
RESpeckRight1,20130708155045.884,-0.807373,-0.522461,-0.164551,nan,31.983044
RESpeckLeft1,20130708155045.920,0.789062,-0.498291,-0.270020,nan,31.983044
RESpeckRight1,20130708155045.944,-0.842041,-0.540039,-0.121582,nan,31.983044
RESpeckLeft1,20130708155045.980,0.797852,-0.492920,-0.269775,nan,31.983044
RESpeckRight1,20130708155046.034,-0.790283,-0.533936,-0.159668,nan,31.983044
RESpeckLeft1,20130708155046.070,0.790771,-0.490967,-0.265381,nan,31.983044
RESpeckRight1,20130708155046.123,-0.808105,-0.535156,-0.137451,nan,31.983044
RESpeckLeft1,20130708155046.160,0.793701,-0.490479,-0.269043,nan,31.983044
RESpeckRight1,20130708155046.184,-0.822754,-0.531250,-0.149170,nan,31.983044
RESpeckLeft1,20130708155046.220,0.794678,-0.495850,-0.270508,nan,31.983044
RESpeckRight1,20130708155046.274,-0.845947,-0.531006,-0.123779,nan,31.983044
RESpeckLeft1,20130708155046.310,0.792480,-0.493652,-0.268799,nan,31.983044
RESpeckRight1,20130708155046.334,-0.830811,-0.555176,-0.162842,nan,31.983044
RESpeckLeft1,20130708155046.370,0.791260,-0.495605,-0.249512,nan,31.983044
RESpeckRight1,20130708155046.424,-0.798096,-0.528809,-0.170410,nan,31.983044
RESpeckLeft1,20130708155046.460,0.792969,-0.492920,-0.302246,nan,31.983044
RESpeckRight1,20130708155046.514,-0.682861,-0.570068,-0.095947,nan,31.983044
RESpeckLeft1,20130708155046.550,0.769287,-0.497559,-0.294434,nan,31.983044
RESpeckRight1,20130708155046.574,-0.812500,-0.486328,-0.124023,nan,31.983044
RESpeckLeft1,20130708155046.611,0.802734,-0.489990,-0.261719,nan,32.421940
RESpeckRight1,20130708155046.664,-0.825195,-0.526123,-0.119385,nan,32.421940
RESpeckLeft1,20130708155046.700,0.794678,-0.489746,-0.239502,nan,32.421940
RESpeckRight1,20130708155046.724,-0.853760,-0.517334,-0.119385,nan,32.421940
RESpeckLeft1,20130708155046.790,0.779541,-0.515381,-0.282959,nan,32.421940
RESpeckRight1,20130708155046.814,-0.830322,-0.524414,-0.061279,nan,32.421940
RESpeckLeft1,20130708155046.850,0.823975,-0.489746,-0.213135,nan,32.421940
RESpeckRight1,20130708155046.904,-0.864746,-0.513672,-0.089600,nan,32.421940
RESpeckLeft1,20130708155046.940,0.811523,-0.496094,-0.198730,nan,32.421940
RESpeckRight1,20130708155046.964,-0.799561,-0.549805,-0.111328,nan,32.421940
RESpeckLeft1,20130708155047.000,0.768799,-0.532471,-0.222900,nan,32.421940
RESpeckRight1,20130708155047.054,-0.856689,-0.528320,-0.063965,nan,32.421940
RESpeckLeft1,20130708155047.090,0.795898,-0.497803,-0.181885,nan,32.421940
RESpeckRight1,20130708155047.114,-0.868408,-0.504395,-0.009277,nan,32.421940
RESpeckLeft1,20130708155047.180,0.814697,-0.517578,-0.190430,nan,32.421940
RESpeckRight1,20130708155047.204,-0.842041,-0.520020,-0.039551,nan,32.421940
RESpeckLeft1,20130708155047.240,0.801270,-0.518066,-0.178223,nan,32.421940
RESpeckLeft1,20130708155047.330,0.802002,-0.510498,-0.134521,nan,32.421940
RESpeckRight1,20130708155047.353,-0.837891,-0.515625,-0.057617,nan,32.421940
RESpeckRight1,20130708155047.444,-0.864014,-0.528809,-0.069580,nan,32.421940
RESpeckLeft1,20130708155047.480,0.809326,-0.493408,-0.139893,nan,32.421940
RESpeckRight1,20130708155047.504,-0.815674,-0.561279,-0.191162,nan,32.421940
RESpeckLeft1,20130708155047.570,0.843750,-0.462646,-0.055908,nan,32.421940
RESpeckRight1,20130708155047.594,-0.858643,-0.530518,0.129395,nan,32.421940
RESpeckLeft1,20130708155047.630,0.866211,-0.514160,-0.132568,nan,32.421940
RESpeckRight1,20130708155047.654,-0.819824,-0.526123,-0.062744,nan,32.421940
RESpeckLeft1,20130708155047.720,0.870117,-0.431641,-0.102783,nan,32.421940
RESpeckRight1,20130708155047.744,-0.849854,-0.510254,-0.038818,nan,32.421940
RESpeckLeft1,20130708155047.810,0.879883,-0.468994,-0.131104,nan,32.421940
RESpeckRight1,20130708155047.834,-0.845215,-0.519775,-0.021973,nan,32.421940
RESpeckLeft1,20130708155047.870,0.869141,-0.454834,-0.129639,nan,32.421940
RESpeckRight1,20130708155047.894,-0.833740,-0.527832,-0.041748,nan,32.421940
RESpeckLeft1,20130708155047.961,0.829346,-0.446045,-0.081787,nan,33.311543
RESpeckRight1,20130708155047.984,-0.816162,-0.533447,-0.046143,nan,33.311543
RESpeckRight1,20130708155048.044,-0.842041,-0.549072,-0.035156,nan,33.311543
RESpeckLeft1,20130708155048.110,0.837891,-0.455811,-0.078857,nan,33.311543
RESpeckRight1,20130708155048.134,-0.830811,-0.504639,-0.005127,nan,33.311543
RESpeckLeft1,20130708155048.200,0.850830,-0.483398,-0.079590,nan,33.311543
RESpeckRight1,20130708155048.224,-0.823975,-0.522705,-0.045410,nan,33.311543
RESpeckLeft1,20130708155048.260,0.847412,-0.500488,-0.074707,nan,33.311543
RESpeckRight1,20130708155048.284,-0.835449,-0.520996,-0.020508,nan,33.311543
RESpeckLeft1,20130708155048.350,0.817871,-0.464111,-0.099854,nan,33.311543
RESpeckRight1,20130708155048.374,-0.847168,-0.532959,-0.025635,nan,33.311543
RESpeckRight1,20130708155048.434,-0.850098,-0.518555,-0.045898,nan,33.311543
RESpeckLeft1,20130708155048.443,0.865479,-0.444092,-0.076416,nan,33.311543
RESpeckLeft1,20130708155048.500,0.857422,-0.461426,-0.064941,nan,33.311543
RESpeckRight1,20130708155048.524,-0.843262,-0.509766,-0.042480,nan,33.311543
RESpeckLeft1,20130708155048.590,0.850830,-0.460205,-0.039795,nan,33.311543
RESpeckLeft1,20130708155048.650,0.878906,-0.454102,-0.075684,nan,33.311543
RESpeckRight1,20130708155048.674,-0.847656,-0.509766,-0.046387,nan,33.311543
RESpeckLeft1,20130708155048.740,0.855713,-0.447266,-0.077637,nan,33.311543
RESpeckRight1,20130708155048.764,-0.840088,-0.510254,-0.046143,nan,33.311543
RESpeckRight1,20130708155048.824,-0.861084,-0.516357,-0.049561,nan,33.311543
RESpeckLeft1,20130708155048.833,0.865234,-0.433838,0.030518,nan,33.311543
RESpeckLeft1,20130708155048.890,0.809570,-0.426270,0.053711,nan,33.311543
RESpeckRight1,20130708155048.914,-0.818115,-0.482910,-0.094482,nan,33.311543
RESpeckRight1,20130708155048.974,-0.844971,-0.513916,-0.030518,nan,33.311543
RESpeckLeft1,20130708155048.983,0.922119,-0.439209,0.089355,nan,33.311543
RESpeckRight1,20130708155049.064,-0.865234,-0.546387,-0.089355,nan,33.311543
RESpeckLeft1,20130708155049.073,0.786377,-0.499756,-0.259766,nan,33.311543
RESpeckLeft1,20130708155049.130,0.784180,-0.507568,-0.137451,nan,33.311543
RESpeckRight1,20130708155049.154,-0.829346,-0.522217,-0.042969,nan,33.311543
RESpeckRight1,20130708155049.214,-0.828125,-0.518311,-0.070312,nan,33.311543
RESpeckLeft1,20130708155049.223,0.755615,-0.494629,-0.256836,nan,33.311543
RESpeckLeft1,20130708155049.281,0.777100,-0.502930,-0.310791,nan,1.799460
RESpeckRight1,20130708155049.303,-0.849365,-0.500732,-0.106934,nan,1.799460
RESpeckRight1,20130708155049.364,-0.849365,-0.516113,-0.072266,nan,1.799460
RESpeckLeft1,20130708155049.373,0.745117,-0.491455,-0.247314,nan,1.799460
RESpeckRight1,20130708155049.454,-0.851807,-0.523193,-0.086914,nan,1.799460
RESpeckLeft1,20130708155049.463,0.825195,-0.511963,-0.236572,nan,1.799460
RESpeckLeft1,20130708155049.520,0.745850,-0.506836,-0.332520,nan,1.799460
RESpeckRight1,20130708155049.544,-0.833740,-0.526367,-0.105469,nan,1.799460
RESpeckRight1,20130708155049.604,-0.832520,-0.520264,-0.089600,nan,1.799460
RESpeckLeft1,20130708155049.613,0.791748,-0.488037,-0.321045,nan,1.799460
RESpeckRight1,20130708155049.694,-0.841064,-0.536621,-0.064453,nan,1.799460
RESpeckLeft1,20130708155049.703,0.806152,-0.471436,-0.259521,nan,1.799460
RESpeckRight1,20130708155049.754,-0.828125,-0.537842,-0.083496,nan,1.799460
RESpeckLeft1,20130708155049.763,0.850830,-0.443115,-0.270020,nan,1.799460
RESpeckRight1,20130708155049.844,-0.812988,-0.538086,-0.064697,nan,1.799460
RESpeckLeft1,20130708155049.853,0.830811,-0.446289,-0.283936,nan,1.799460
RESpeckLeft1,20130708155049.910,0.780029,-0.447510,-0.319336,nan,1.799460
RESpeckRight1,20130708155049.934,-0.806396,-0.548340,-0.072021,nan,1.799460
RESpeckRight1,20130708155049.994,-0.803711,-0.535400,-0.093262,nan,1.799460
RESpeckLeft1,20130708155050.004,0.857910,-0.430176,-0.266846,nan,1.799460
RESpeckRight1,20130708155050.084,-0.801270,-0.520508,-0.105713,nan,1.799460
RESpeckLeft1,20130708155050.093,0.825195,-0.451172,-0.304688,nan,1.799460
RESpeckRight1,20130708155050.144,-0.850830,-0.544678,-0.165527,nan,1.799460
RESpeckLeft1,20130708155050.153,0.784180,-0.467773,-0.289062,nan,1.799460
RESpeckRight1,20130708155050.234,-0.814941,-0.525879,-0.148193,nan,1.799460
RESpeckLeft1,20130708155050.243,0.778809,-0.513428,-0.353027,nan,1.799460
RESpeckRight1,20130708155050.295,-0.836914,-0.514160,-0.190186,nan,1.691938
RESpeckRight1,20130708155050.384,-0.846924,-0.512939,-0.166748,nan,1.691938
RESpeckLeft1,20130708155050.393,0.703125,-0.475342,-0.406006,nan,1.691938
RESpeckRight1,20130708155050.474,-0.840576,-0.527100,-0.192383,nan,1.691938
RESpeckLeft1,20130708155050.483,0.746582,-0.483154,-0.404297,nan,1.691938
RESpeckRight1,20130708155050.534,-0.806641,-0.509277,-0.179688,nan,1.691938
RESpeckLeft1,20130708155050.543,0.683350,-0.479980,-0.491943,nan,30.452803
RESpeckRight1,20130708155050.624,-0.820801,-0.513428,-0.186768,nan,30.452803
RESpeckLeft1,20130708155050.633,0.730225,-0.493896,-0.463867,nan,30.452803
RESpeckRight1,20130708155050.684,-0.850586,-0.530518,-0.146484,nan,30.452803
RESpeckLeft1,20130708155050.720,0.669922,-0.487305,-0.488525,nan,30.452803
RESpeckRight1,20130708155050.774,-0.806641,-0.520996,-0.181641,nan,30.452803
RESpeckLeft1,20130708155050.783,0.734375,-0.449951,-0.437256,nan,30.452803
RESpeckRight1,20130708155050.864,-0.819824,-0.523438,-0.176514,nan,30.452803
RESpeckLeft1,20130708155050.873,0.685791,-0.458496,-0.532959,nan,30.452803
RESpeckRight1,20130708155050.924,-0.820068,-0.527832,-0.166992,nan,30.452803
RESpeckRight1,20130708155051.014,-0.815918,-0.528564,-0.182373,nan,30.452803
RESpeckLeft1,20130708155051.023,0.686768,-0.485840,-0.493896,nan,30.452803
RESpeckRight1,20130708155051.074,-0.812500,-0.492920,-0.161133,nan,30.452803
RESpeckLeft1,20130708155051.110,0.667480,-0.485107,-0.540283,nan,30.452803
RESpeckRight1,20130708155051.164,-0.813477,-0.546875,-0.215576,nan,30.452803
RESpeckLeft1,20130708155051.173,0.685791,-0.478760,-0.487305,nan,30.452803
