name,timestamp,accelX,accelY,accelZ,breathing,activity
RESpeckTest2,20130708160059.457,0.902100,-0.347412,-0.122314,nan,36.589924
RESpeckRight2,20130708160059.480,-0.411621,0.922852,0.014648,nan,36.589924
RESpeckRight2,20130708160059.540,-0.411865,0.924561,0.004639,nan,36.589924
RESpeckTest2,20130708160059.546,0.906982,-0.338379,-0.115234,nan,36.589924
RESpeckTest2,20130708160059.606,0.910400,-0.338867,-0.117188,nan,36.589924
RESpeckRight2,20130708160059.630,-0.416016,0.926758,-0.026855,nan,36.589924
RESpeckRight2,20130708160059.690,-0.432861,0.915283,-0.013184,nan,36.589924
RESpeckTest2,20130708160059.696,0.906250,-0.343994,-0.123291,nan,36.589924
RESpeckRight2,20130708160059.780,-0.417480,0.933350,-0.042480,nan,36.589924
RESpeckTest2,20130708160059.786,0.905273,-0.341309,-0.110840,nan,36.589924
RESpeckRight2,20130708160059.840,-0.405029,0.924072,-0.097656,nan,36.589924
RESpeckTest2,20130708160059.846,0.909424,-0.339111,-0.106934,nan,36.589924
RESpeckRight2,20130708160059.930,-0.418945,0.918457,-0.095947,nan,36.589924
RESpeckTest2,20130708160059.936,0.910645,-0.338379,-0.107910,nan,36.589924
RESpeckRight2,20130708160059.990,-0.413818,0.914795,-0.131836,nan,36.589924
RESpeckRight2,20130708160100.080,-0.418213,0.908447,-0.136475,nan,36.589924
RESpeckTest2,20130708160100.086,0.900879,-0.342041,-0.104980,nan,36.589924
RESpeckRight2,20130708160100.140,-0.425293,0.911865,-0.118896,nan,36.589924
RESpeckTest2,20130708160100.176,0.915527,-0.343262,-0.091309,nan,36.589924
RESpeckRight2,20130708160100.230,-0.425537,0.917480,-0.102539,nan,36.589924
RESpeckTest2,20130708160100.236,0.905273,-0.343262,-0.096436,nan,36.589924
RESpeckRight2,20130708160100.290,-0.422607,0.924561,-0.104248,nan,36.589924
RESpeckTest2,20130708160100.326,0.904541,-0.338867,-0.096436,nan,36.589924
RESpeckRight2,20130708160100.381,-0.421143,0.910156,-0.098145,nan,36.428009
RESpeckTest2,20130708160100.417,0.919189,-0.339111,-0.090820,nan,36.428009
RESpeckTest2,20130708160100.476,0.910645,-0.337158,-0.084961,nan,36.428009
RESpeckRight2,20130708160100.530,-0.415771,0.926270,-0.091309,nan,36.428009
RESpeckTest2,20130708160100.566,0.906494,-0.337891,-0.094482,nan,36.428009
RESpeckRight2,20130708160100.620,-0.417969,0.918457,-0.078613,nan,36.428009
RESpeckTest2,20130708160100.656,0.907227,-0.341064,-0.102051,nan,36.428009
RESpeckRight2,20130708160100.680,-0.416992,0.928711,-0.090576,nan,36.428009
RESpeckTest2,20130708160100.716,0.917480,-0.334229,-0.087646,nan,36.428009
RESpeckRight2,20130708160100.770,-0.418457,0.923584,-0.086182,nan,36.428009
RESpeckTest2,20130708160100.806,0.914062,-0.337891,-0.096680,nan,36.428009
RESpeckRight2,20130708160100.830,-0.421387,0.919434,-0.078125,nan,36.428009
RESpeckTest2,20130708160100.867,0.913086,-0.335205,-0.099121,nan,36.428009
RESpeckRight2,20130708160100.920,-0.419678,0.921631,-0.079834,nan,36.428009
RESpeckTest2,20130708160100.956,0.913818,-0.338867,-0.094238,nan,36.428009
RESpeckRight2,20130708160100.980,-0.424561,0.905762,-0.110840,nan,36.428009
RESpeckTest2,20130708160101.046,0.908203,-0.337646,-0.101562,nan,36.428009
RESpeckRight2,20130708160101.070,-0.430420,0.918457,-0.300049,nan,36.428009
RESpeckTest2,20130708160101.106,0.918213,-0.342041,-0.112061,nan,36.428009
RESpeckRight2,20130708160101.130,-0.432373,0.878906,-0.277588,nan,36.428009
RESpeckTest2,20130708160101.196,0.902100,-0.339355,-0.115967,nan,36.428009
RESpeckRight2,20130708160101.220,-0.446777,0.859131,-0.183594,nan,36.428009
RESpeckRight2,20130708160101.280,-0.444824,0.885986,-0.230713,nan,36.428009
RESpeckTest2,20130708160101.286,0.905029,-0.347900,-0.108398,nan,36.428009
RESpeckTest2,20130708160101.347,0.908691,-0.339600,-0.092285,nan,36.428009
RESpeckRight2,20130708160101.370,-0.452148,0.812256,-0.391113,nan,36.428009
RESpeckRight2,20130708160101.430,-0.444336,0.740723,-0.484863,nan,36.428009
RESpeckTest2,20130708160101.436,0.901855,-0.355225,-0.147461,nan,36.428009
RESpeckRight2,20130708160101.520,-0.485596,0.793945,-0.543457,nan,36.428009
RESpeckRight2,20130708160101.580,-0.496582,0.822510,-0.437012,nan,36.428009
RESpeckTest2,20130708160101.586,0.911621,-0.351807,-0.136475,nan,36.428009
RESpeckRight2,20130708160101.670,-0.462646,0.796143,-0.285400,nan,36.428009
RESpeckTest2,20130708160101.677,0.924805,-0.341553,-0.100098,nan,36.076080
RESpeckRight2,20130708160101.730,-0.478271,0.808594,-0.365723,nan,36.076080
RESpeckTest2,20130708160101.736,0.896973,-0.364502,-0.129883,nan,36.076080
RESpeckRight2,20130708160101.820,-0.473389,0.870117,-0.197998,nan,36.076080
RESpeckTest2,20130708160101.827,0.890625,-0.414551,-0.206299,nan,36.076080
RESpeckTest2,20130708160101.916,0.922852,-0.345215,-0.211914,nan,36.076080
RESpeckRight2,20130708160101.970,-0.496338,0.874268,-0.288818,nan,36.076080
RESpeckTest2,20130708160101.976,0.892090,-0.347412,-0.050781,nan,36.076080
RESpeckRight2,20130708160102.060,-0.468262,0.815918,0.037598,nan,36.076080
RESpeckTest2,20130708160102.066,0.899902,-0.361328,-0.070068,nan,36.076080
RESpeckRight2,20130708160102.120,-0.562744,0.811523,0.113037,nan,36.076080
RESpeckTest2,20130708160102.156,0.832520,-0.417725,-0.124268,nan,36.076080
RESpeckRight2,20130708160102.210,-0.488037,0.814941,0.103516,nan,36.076080
RESpeckTest2,20130708160102.216,0.846436,-0.416992,-0.054688,nan,36.076080
RESpeckRight2,20130708160102.270,-0.481689,0.906982,-0.208008,nan,36.076080
RESpeckTest2,20130708160102.307,0.892822,-0.413818,-0.025391,nan,36.076080
RESpeckRight2,20130708160102.360,-0.514160,0.817627,-0.065674,nan,36.076080
RESpeckTest2,20130708160102.366,0.892334,-0.418945,-0.138428,nan,36.076080
RESpeckRight2,20130708160102.420,-0.526611,0.850586,-0.109375,nan,36.076080
RESpeckTest2,20130708160102.457,0.892090,-0.390869,-0.069092,nan,36.076080
RESpeckRight2,20130708160102.510,-0.552002,0.875977,-0.183105,nan,36.076080
RESpeckTest2,20130708160102.546,0.895752,-0.392334,-0.083008,nan,36.076080
RESpeckRight2,20130708160102.570,-0.502686,0.881104,-0.131348,nan,36.076080
RESpeckTest2,20130708160102.607,0.874023,-0.396240,-0.155029,nan,36.076080
RESpeckRight2,20130708160102.660,-0.492920,0.854004,-0.176514,nan,36.076080
RESpeckTest2,20130708160102.697,0.863037,-0.416016,-0.190430,nan,36.076080
RESpeckRight2,20130708160102.720,-0.520508,0.859863,-0.240967,nan,36.076080
RESpeckTest2,20130708160102.787,0.839355,-0.429199,-0.265869,nan,36.076080
RESpeckRight2,20130708160102.810,-0.489746,0.805176,-0.177246,nan,36.076080
RESpeckTest2,20130708160102.847,0.839111,-0.414062,-0.296631,nan,36.076080
RESpeckRight2,20130708160102.870,-0.529541,0.833008,-0.328125,nan,36.076080
RESpeckTest2,20130708160102.936,0.867188,-0.404541,-0.269775,nan,36.076080
RESpeckRight2,20130708160102.961,-0.485840,0.824707,-0.354980,nan,36.600510
RESpeckRight2,20130708160103.020,-0.501465,0.855225,-0.311035,nan,36.600510
RESpeckTest2,20130708160103.086,0.872559,-0.416992,-0.190430,nan,36.600510
RESpeckRight2,20130708160103.110,-0.473389,0.807861,-0.323730,nan,36.600510
RESpeckRight2,20130708160103.170,-0.507324,0.835938,-0.341064,nan,36.600510
RESpeckTest2,20130708160103.177,0.814453,-0.403564,-0.258057,nan,36.600510
RESpeckTest2,20130708160103.237,0.890137,-0.442383,-0.197998,nan,36.600510
RESpeckRight2,20130708160103.260,-0.491943,0.803223,-0.333984,nan,36.600510
RESpeckTest2,20130708160103.327,0.856689,-0.415039,-0.130615,nan,36.600510
RESpeckRight2,20130708160103.410,-0.484863,0.824219,-0.325439,nan,36.600510
RESpeckTest2,20130708160103.417,0.861084,-0.420898,-0.256348,nan,36.600510
RESpeckTest2,20130708160103.477,0.849365,-0.424316,-0.243164,nan,36.600510
RESpeckRight2,20130708160103.500,-0.490967,0.829346,-0.316650,nan,36.600510
RESpeckRight2,20130708160103.560,-0.492676,0.827148,-0.313232,nan,36.600510
RESpeckTest2,20130708160103.567,0.852539,-0.426758,-0.223145,nan,36.600510
RESpeckRight2,20130708160103.650,-0.492920,0.820557,-0.306396,nan,36.600510
RESpeckTest2,20130708160103.657,0.845947,-0.424316,-0.236084,nan,36.600510
RESpeckRight2,20130708160103.710,-0.498779,0.830566,-0.306152,nan,36.600510
RESpeckTest2,20130708160103.717,0.843262,-0.422852,-0.227783,nan,36.600510
RESpeckRight2,20130708160103.800,-0.494385,0.826660,-0.316406,nan,36.600510
RESpeckTest2,20130708160103.807,0.855713,-0.417480,-0.220703,nan,36.600510
RESpeckRight2,20130708160103.860,-0.501953,0.831055,-0.310303,nan,36.600510
RESpeckTest2,20130708160103.867,0.862061,-0.418457,-0.224365,nan,36.600510
RESpeckRight2,20130708160103.950,-0.497803,0.812500,-0.316895,nan,36.600510
RESpeckTest2,20130708160103.957,0.859375,-0.418701,-0.213379,nan,36.600510
RESpeckRight2,20130708160104.010,-0.496582,0.828369,-0.324707,nan,36.600510
RESpeckTest2,20130708160104.047,0.861816,-0.412109,-0.212158,nan,36.600510
RESpeckRight2,20130708160104.100,-0.494873,0.833252,-0.303955,nan,36.600510
RESpeckTest2,20130708160104.107,0.857422,-0.426270,-0.224854,nan,36.600510
RESpeckRight2,20130708160104.160,-0.497070,0.825684,-0.314209,nan,36.600510
RESpeckTest2,20130708160104.196,0.847168,-0.419189,-0.235840,nan,36.600510
RESpeckRight2,20130708160104.250,-0.500488,0.815918,-0.331543,nan,36.600510
RESpeckTest2,20130708160104.288,0.844482,-0.432373,-0.232666,nan,36.752975
RESpeckRight2,20130708160104.310,-0.501465,0.814941,-0.337891,nan,36.752975
RESpeckTest2,20130708160104.347,0.848877,-0.429443,-0.233643,nan,36.752975
RESpeckRight2,20130708160104.400,-0.498047,0.829346,-0.321777,nan,36.752975
RESpeckTest2,20130708160104.437,0.855469,-0.427002,-0.224609,nan,36.752975
RESpeckRight2,20130708160104.460,-0.498779,0.851074,-0.316406,nan,36.752975
RESpeckTest2,20130708160104.527,0.865967,-0.422607,-0.227295,nan,36.752975
RESpeckRight2,20130708160104.550,-0.516846,0.858643,-0.326660,nan,36.752975
RESpeckTest2,20130708160104.586,0.842041,-0.433838,-0.247559,nan,36.752975
RESpeckRight2,20130708160104.610,-0.515137,0.808105,-0.313721,nan,36.752975
RESpeckTest2,20130708160104.676,0.813721,-0.447510,-0.272705,nan,36.752975
RESpeckRight2,20130708160104.701,-0.541016,0.726562,-0.356689,nan,36.752975
RESpeckTest2,20130708160104.737,0.789307,-0.463867,-0.312744,nan,36.752975
RESpeckTest2,20130708160104.826,0.850342,-0.468262,-0.266357,nan,36.752975
RESpeckRight2,20130708160104.850,-0.563477,0.796387,-0.313232,nan,36.752975
RESpeckTest2,20130708160104.917,0.853271,-0.433350,-0.236328,nan,36.752975
RESpeckRight2,20130708160104.940,-0.512695,0.773193,-0.305420,nan,36.752975
RESpeckTest2,20130708160104.976,0.855225,-0.525879,-0.310547,nan,36.752975
RESpeckRight2,20130708160105.001,-0.566650,0.802246,-0.377686,nan,36.752975
RESpeckTest2,20130708160105.066,0.756836,-0.455811,-0.248047,nan,36.752975
RESpeckRight2,20130708160105.090,-0.585938,0.790527,-0.312744,nan,36.752975
RESpeckRight2,20130708160105.150,-0.554688,0.749023,-0.251221,nan,36.752975
RESpeckTest2,20130708160105.158,0.764893,-0.448486,-0.263916,nan,36.752975
RESpeckTest2,20130708160105.217,0.892822,-0.560059,-0.298096,nan,36.752975
RESpeckRight2,20130708160105.240,-0.628906,0.817383,-0.283691,nan,36.752975
RESpeckRight2,20130708160105.300,-0.594971,0.590332,-0.454590,nan,36.752975
RESpeckTest2,20130708160105.307,0.706055,-0.435303,-0.231445,nan,36.752975
RESpeckRight2,20130708160105.390,-0.552490,0.698486,-0.333008,nan,36.752975
RESpeckRight2,20130708160105.450,-0.617432,0.772217,-0.273926,nan,36.752975
RESpeckTest2,20130708160105.458,0.799316,-0.472168,-0.253662,nan,36.752975
RESpeckRight2,20130708160105.540,-0.662842,0.807861,-0.358643,nan,36.752975
RESpeckTest2,20130708160105.548,0.824951,-0.536621,-0.403564,nan,36.752975
RESpeckRight2,20130708160105.601,-0.519531,0.666016,-0.321289,nan,36.115025
RESpeckTest2,20130708160105.610,0.731934,-0.431885,-0.369385,nan,36.115025
RESpeckRight2,20130708160105.690,-0.552734,0.655518,-0.652588,nan,36.115025
RESpeckTest2,20130708160105.698,0.780518,-0.509766,-0.303467,nan,36.115025
RESpeckRight2,20130708160105.750,-0.539062,0.710693,-0.587891,nan,36.115025
RESpeckTest2,20130708160105.787,0.714111,-0.511475,-0.394287,nan,36.115025
RESpeckRight2,20130708160105.840,-0.534912,0.651123,-0.473877,nan,36.115025
RESpeckTest2,20130708160105.848,0.708740,-0.508057,-0.433105,nan,36.115025
RESpeckRight2,20130708160105.900,-0.617188,0.671631,-0.416260,nan,36.115025
RESpeckTest2,20130708160105.936,0.704346,-0.535156,-0.439941,nan,36.115025
RESpeckRight2,20130708160105.990,-0.567139,0.687012,-0.387695,nan,36.115025
RESpeckTest2,20130708160106.026,0.745117,-0.510498,-0.446289,nan,36.115025
RESpeckRight2,20130708160106.051,-0.581543,0.738037,-0.481934,nan,36.115025
RESpeckTest2,20130708160106.087,0.797119,-0.500000,-0.336182,nan,36.115025
RESpeckRight2,20130708160106.140,-0.500488,0.718994,-0.438965,nan,36.115025
RESpeckTest2,20130708160106.177,0.719482,-0.490479,-0.421631,nan,36.115025
RESpeckRight2,20130708160106.230,-0.606445,0.737061,-0.437256,nan,36.115025
RESpeckTest2,20130708160106.238,0.732422,-0.499023,-0.404297,nan,36.115025
RESpeckRight2,20130708160106.290,-0.598145,0.662598,-0.489502,nan,36.115025
RESpeckTest2,20130708160106.327,0.725342,-0.510010,-0.421143,nan,36.115025
RESpeckRight2,20130708160106.380,-0.558105,0.651123,-0.476562,nan,36.115025
RESpeckTest2,20130708160106.416,0.738525,-0.511475,-0.395264,nan,36.115025
RESpeckRight2,20130708160106.440,-0.563232,0.649658,-0.507324,nan,36.115025
RESpeckTest2,20130708160106.477,0.762695,-0.501709,-0.377686,nan,36.115025
RESpeckRight2,20130708160106.530,-0.588623,0.672363,-0.465332,nan,36.115025
RESpeckTest2,20130708160106.567,0.752930,-0.497314,-0.397949,nan,36.115025
RESpeckRight2,20130708160106.590,-0.588135,0.666504,-0.455811,nan,36.115025
RESpeckTest2,20130708160106.657,0.744385,-0.503174,-0.404541,nan,36.115025
RESpeckRight2,20130708160106.680,-0.611816,0.677490,-0.499756,nan,36.115025
RESpeckTest2,20130708160106.717,0.752930,-0.537354,-0.392090,nan,36.115025
RESpeckRight2,20130708160106.740,-0.592285,0.664062,-0.457275,nan,36.115025
RESpeckTest2,20130708160106.807,0.768311,-0.543701,-0.390625,nan,36.115025
RESpeckRight2,20130708160106.831,-0.635010,0.703613,-0.464111,nan,37.579258
RESpeckRight2,20130708160106.890,-0.582275,0.674316,-0.469727,nan,37.579258
RESpeckTest2,20130708160106.957,0.714844,-0.469238,-0.364258,nan,37.579258
RESpeckRight2,20130708160106.980,-0.541504,0.636719,-0.478271,nan,37.579258
RESpeckRight2,20130708160107.041,-0.546387,0.680420,-0.425537,nan,37.579258
RESpeckTest2,20130708160107.049,0.678711,-0.519287,-0.375488,nan,37.579258
RESpeckTest2,20130708160107.107,0.823242,-0.540527,-0.351074,nan,37.579258
RESpeckRight2,20130708160107.130,-0.583496,0.633545,-0.520752,nan,37.579258
RESpeckRight2,20130708160107.190,-0.583984,0.655762,-0.490967,nan,37.579258
RESpeckTest2,20130708160107.198,0.708984,-0.497070,-0.336426,nan,37.579258
RESpeckRight2,20130708160107.280,-0.582520,0.672852,-0.491211,nan,37.579258
RESpeckTest2,20130708160107.288,0.747314,-0.526611,-0.350098,nan,37.579258
RESpeckRight2,20130708160107.340,-0.567627,0.636963,-0.550781,nan,37.579258
RESpeckTest2,20130708160107.348,0.785645,-0.549316,-0.344482,nan,37.579258
RESpeckRight2,20130708160107.431,-0.529785,0.581055,-0.530029,nan,37.579258
RESpeckTest2,20130708160107.439,0.713135,-0.479980,-0.306152,nan,37.579258
RESpeckTest2,20130708160107.526,0.718262,-0.529785,-0.421631,nan,37.579258
RESpeckRight2,20130708160107.581,-0.564209,0.618896,-0.616211,nan,37.579258
RESpeckTest2,20130708160107.589,0.776611,-0.532959,-0.400391,nan,37.579258
RESpeckRight2,20130708160107.670,-0.562256,0.577637,-0.586182,nan,37.579258
RESpeckTest2,20130708160107.678,0.761719,-0.517578,-0.361816,nan,37.579258
RESpeckRight2,20130708160107.731,-0.573486,0.575928,-0.563232,nan,37.579258
RESpeckTest2,20130708160107.739,0.740479,-0.538330,-0.407715,nan,37.579258
RESpeckRight2,20130708160107.820,-0.576172,0.578125,-0.570557,nan,37.579258
RESpeckTest2,20130708160107.829,0.708496,-0.551025,-0.415283,nan,37.579258
RESpeckRight2,20130708160107.880,-0.572754,0.592285,-0.579102,nan,37.579258
RESpeckTest2,20130708160107.917,0.642090,-0.531494,-0.447998,nan,37.579258
RESpeckRight2,20130708160107.970,-0.574219,0.583252,-0.587402,nan,37.579258
RESpeckTest2,20130708160107.979,0.622559,-0.577393,-0.507324,nan,37.579258
RESpeckRight2,20130708160108.031,-0.576172,0.550293,-0.594971,nan,37.579258
RESpeckTest2,20130708160108.067,0.591064,-0.586182,-0.501465,nan,37.579258
RESpeckRight2,20130708160108.121,-0.583740,0.540527,-0.592529,nan,37.579258
RESpeckTest2,20130708160108.157,0.569092,-0.582764,-0.540527,nan,32.208748
RESpeckRight2,20130708160108.181,-0.584473,0.578125,-0.588623,nan,32.208748
RESpeckTest2,20130708160108.217,0.603027,-0.590576,-0.506592,nan,32.208748
RESpeckRight2,20130708160108.270,-0.574951,0.565430,-0.603760,nan,32.208748
RESpeckTest2,20130708160108.307,0.588379,-0.601807,-0.566650,nan,32.208748
RESpeckRight2,20130708160108.330,-0.582275,0.555908,-0.605957,nan,32.208748
RESpeckRight2,20130708160108.421,-0.589600,0.562012,-0.598877,nan,32.208748
RESpeckTest2,20130708160108.457,0.553955,-0.596191,-0.543457,nan,32.208748
RESpeckRight2,20130708160108.481,-0.582275,0.547607,-0.592041,nan,32.208748
RESpeckTest2,20130708160108.547,0.502197,-0.596680,-0.593750,nan,32.208748
RESpeckRight2,20130708160108.570,-0.575439,0.545166,-0.600342,nan,32.208748
RESpeckTest2,20130708160108.607,0.476074,-0.609619,-0.629395,nan,32.208748
RESpeckRight2,20130708160108.630,-0.598389,0.530762,-0.622314,nan,32.208748
RESpeckTest2,20130708160108.697,0.353271,-0.562500,-0.740967,nan,32.208748
RESpeckRight2,20130708160108.720,-0.564209,0.474365,-0.629395,nan,32.208748
RESpeckRight2,20130708160108.781,-0.595947,0.510010,-0.620361,nan,32.208748
RESpeckTest2,20130708160108.789,0.372070,-0.621582,-0.704102,nan,32.208748
RESpeckTest2,20130708160108.847,0.526367,-0.598389,-0.554688,nan,32.208748
RESpeckRight2,20130708160108.870,-0.592041,0.528320,-0.623779,nan,32.208748
RESpeckTest2,20130708160108.937,0.550049,-0.606689,-0.645996,nan,32.208748
RESpeckRight2,20130708160109.020,-0.578125,0.535156,-0.602783,nan,32.208748
RESpeckTest2,20130708160109.029,0.421387,-0.568604,-0.658203,nan,32.208748
RESpeckTest2,20130708160109.087,0.451172,-0.590820,-0.590332,nan,32.208748
RESpeckRight2,20130708160109.111,-0.590576,0.533691,-0.619629,nan,32.208748
RESpeckRight2,20130708160109.171,-0.587646,0.541504,-0.597168,nan,32.208748
RESpeckTest2,20130708160109.179,0.425537,-0.553955,-0.776855,nan,32.208748
RESpeckTest2,20130708160109.237,0.436035,-0.554932,-0.697754,nan,32.208748
RESpeckRight2,20130708160109.261,-0.579346,0.533447,-0.605713,nan,32.208748
RESpeckRight2,20130708160109.320,-0.583740,0.536621,-0.612793,nan,32.208748
RESpeckTest2,20130708160109.329,0.337158,-0.655518,-0.551758,nan,32.208748
RESpeckRight2,20130708160109.410,-0.583496,0.563477,-0.591064,nan,32.208748
RESpeckTest2,20130708160109.419,0.411377,-0.402100,-0.953369,nan,32.208748
RESpeckRight2,20130708160109.471,-0.590820,0.579590,-0.576416,nan,29.053104
RESpeckTest2,20130708160109.481,0.397705,-0.595703,-0.759521,nan,29.053104
RESpeckRight2,20130708160109.561,-0.577637,0.561768,-0.579834,nan,29.053104
RESpeckTest2,20130708160109.569,0.444092,-0.550781,-0.709473,nan,29.053104
RESpeckRight2,20130708160109.620,-0.572998,0.541260,-0.618896,nan,29.053104
RESpeckTest2,20130708160109.657,0.409180,-0.512939,-0.347168,nan,29.053104
RESpeckRight2,20130708160109.711,-0.575195,0.565430,-0.588379,nan,29.053104
RESpeckTest2,20130708160109.719,0.470215,-0.571045,-1.058350,nan,29.053104
RESpeckRight2,20130708160109.771,-0.593994,0.592285,-0.555908,nan,29.053104
