nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
2,244,0,8271,106,-31,-18,8408,-3488,-4208,-5648,6282,-622,-300,-300,1395486522.208196
3,244,0,23588,-6,-17,-28,24385,-3360,368,-7472,22005,-451,-10,-368,1395486522.208211
2,245,0,10260,79,-14,-14,10286,-3456,-4240,-5872,8846,-626,-299,-303,1395486522.208522
3,245,0,25587,-9,-12,-20,26263,-3280,336,-7456,24582,-454,-11,-368,1395486522.208534
2,246,0,12249,79,-3,-2,12164,-3440,-4192,-5808,11409,-624,-299,-305,1395486522.226788
3,246,0,27587,-21,-14,-12,28140,-3312,336,-7472,27160,-454,-14,-367,1395486522.226803
2,247,0,13244,65,0,-1,14042,-3408,-4208,-5776,13973,-624,-299,-305,1395486522.233080
3,247,0,29586,-29,-5,-17,30018,-3296,352,-7568,29738,-455,-10,-368,1395486522.233281
2,248,0,15233,27,-2,-13,15920,-3472,-4256,-5776,13973,-624,-299,-305,1395486522.244801
3,248,0,31585,-30,-14,-28,31896,-3296,352,-7648,29738,-455,-10,-368,1395486522.244811
2,249,0,17222,13,0,-22,17798,-3456,-4224,-5776,16536,-622,-303,-301,1395486522.256626
3,249,0,33584,-35,-10,-18,33773,-3312,384,-7632,32316,-452,-11,-365,1395486522.256642
2,250,0,19212,4,-7,-18,19675,-3472,-4144,-5760,19099,-624,-299,-303,1395486522.268870
3,250,0,35583,-22,-12,-3,35652,-3264,416,-7616,34895,-451,-13,-369,1395486522.268880
2,251,0,21201,12,-15,-24,21552,-3488,-4144,-5744,19099,-624,-299,-303,1395486522.269148
3,251,0,37582,-27,-7,0,37528,-3296,448,-7600,37474,-453,-11,-371,1395486522.269155
2,252,0,23190,21,-8,-19,23430,-3424,-4176,-5696,21662,-625,-302,-302,1395486522.287248
3,252,0,38582,-16,-8,-4,39406,-3312,448,-7584,37474,-453,-11,-371,1395486522.287264
2,253,0,25179,26,-21,-25,25308,-3504,-4112,-5696,24225,-624,-299,-304,1395486522.287571
3,253,0,40581,-17,-5,-6,41283,-3296,416,-7648,40052,-453,-15,-368,1395486522.287881
2,254,0,27168,36,-25,-15,27185,-3456,-4192,-5840,26787,-622,-299,-301,1395486522.306004
3,254,0,42580,-4,-4,2,43160,-3296,272,-7632,42632,-451,-11,-370,1395486522.306019
2,255,0,28163,38,-16,-17,29063,-3424,-4192,-5872,26787,-622,-299,-301,1395486522.317965
