TOTAL_TIME,0m7s
TOTAL_FRAMES,449
SELECTED_FRAMES,449
NO_OF_JOINTS,7
FREQUENCY,64.0
DESCRIPTION,east
TIME_STAMP,Jul 17, 2009

Time,Frame,Pelvis_accelX_37,Pelvis_accelY_37,Pelvis_accelZ_37,RFEP_accelX_30,RFEP_accelY_30,RFEP_accelZ_30,RFEO_accelX_55,RFEO_accelY_55,RFEO_accelZ_55,RTIO_accelX_44,RTIO_accelY_44,RTIO_accelZ_44,LFEP_accelX_25,LFEP_accelY_25,LFEP_accelZ_25,LFEO_accelX_28,LFEO_accelY_28,LFEO_accelZ_28,LTIO_accelX_70,LTIO_accelY_70,LTIO_accelZ_70
2.0,128,-0.8137207,-0.08880615,-0.2828369,-0.91619873,0.047668457,0.0211792,-0.958374,0.10443115,0.16851807,-0.021118164,-0.25177002,0.6034546,-0.6538086,0.049560547,0.65740967,-1.0155029,-0.1583252,0.09161377,-1.9884033,-0.18927002,0.074645996
2.015625,129,-0.78570557,-0.12792969,-0.2828369,-0.92437744,0.097595215,0.029052734,-0.95336914,0.10443115,0.14764404,-0.046203613,-0.23486328,0.66430664,-0.96661377,0.44708252,1.0211792,-0.85253906,-0.1307373,-0.023742676,-1.8135376,-0.2319336,-0.24078369
2.03125,130,-0.83374023,-0.21795654,-0.25,-0.942688,0.12890625,0.03692627,-0.96936035,0.10040283,0.1605835,-0.04119873,-0.25769043,0.64038086,-1.4767456,0.69433594,1.1990356,-0.70892334,-0.17803955,-0.12438965,-1.7901611,-0.41845703,-0.46435547
2.046875,131,-0.836792,-0.3187256,-0.21710205,-0.9406738,0.072143555,0.007385254,-0.9753418,0.11956787,0.15856934,-0.05621338,-0.23687744,0.635376,-1.1842041,0.23742676,1.1010132,-0.5276489,-0.31298828,-0.25854492,-1.8430176,-0.5195923,-0.5621948
2.0625,132,-0.836792,-0.38916016,-0.21710205,-0.913147,0.07116699,0.0043945312,-0.9713745,0.11450195,0.13378906,-0.05419922,-0.22796631,0.6184082,-0.5637207,-0.24121094,0.7907715,-0.4258423,-0.24798584,-0.115478516,-1.6905518,-0.45910645,-0.21282959
2.078125,133,-0.8497925,-0.44488525,-0.18920898,-0.97528076,-0.0256958,-0.014343262,-0.99334717,0.06604004,0.1605835,-0.07122803,-0.237854,0.62438965,-0.5576172,-0.43902588,0.673584,-0.93707275,0.0072021484,-0.019836426,-1.1244507,-0.10101318,-1.9736328
2.09375,134,-0.86883545,-0.39013672,-0.30078125,-0.95495605,0.02709961,-0.08331299,-1.0282593,0.10644531,0.1317749,-0.08526611,-0.24285889,0.62438965,-0.9807739,-0.29858398,0.864563,-0.34228516,3.0517578E-4,-0.24273682,-1.9161987,-0.7437744,-0.6320801
2.109375,135,-0.9649658,-0.17095947,-0.2230835,-0.9834595,0.004638672,-0.105041504,-1.0651855,0.07409668,0.09008789,-0.07928467,-0.27752686,0.64837646,-1.0819702,-0.24517822,1.5355225,-1.197815,-0.38690186,0.4260254,-0.3397827,-0.7963257,-1.9558105
2.125,136,-1.0530396,-0.0770874,-0.14135742,-1.0333862,-0.10205078,-0.108947754,-1.1051636,0.09631348,0.10101318,-0.08929443,-0.24780273,0.7032471,-0.45336914,0.17907715,-1.1524658,-1.6286011,-0.9307251,1.0908203,0.42053223,-0.43432617,0.53582764
2.140625,137,-1.0500488,-0.1817627,0.2074585,-1.1057129,-0.17645264,-0.1720581,-1.1690063,0.09631348,0.08709717,-0.12237549,-0.25769043,0.72125244,-1.7895508,-0.8425293,1.394043,-1.3953857,0.14508057,0.7258911,1.918396,-0.10101318,1.9013672
2.15625,138,-1.2773438,-0.62493896,0.27618408,-1.130127,-0.096191406,-0.24694824,-1.137085,0.16900635,0.09307861,-0.18450928,-0.23590088,0.72125244,1.9543457,-0.2906494,1.1990356,-1.7854614,-0.13861084,0.09063721,1.918396,0.74902344,1.8883667
2.171875,139,-1.5036621,-0.7149048,0.005126953,-1.3950195,0.101501465,0.03302002,-0.96435547,0.2821045,0.5297241,-0.23162842,-0.14660645,0.59246826,-1.6710815,0.33636475,0.581604,-1.4442749,-0.4805298,-0.45581055,1.918396,-0.1317749,-1.9558105
2.1875,140,-1.4966431,-0.14752197,0.052978516,-1.4928589,-0.04724121,0.03302002,-1.1191406,0.34674072,0.583313,-0.092285156,-0.17340088,0.73223877,-1.3259277,-0.47857666,-0.67248535,-1.0022583,-0.37609863,-0.82073975,-0.8022461,0.19158936,0.70947266
2.203125,141,-1.4135132,0.29467773,0.0021362305,-1.8534546,0.01928711,0.5180054,-1.1171265,0.08520508,1.3058472,-0.0993042,-0.13171387,0.62542725,-0.24084473,-0.3955078,-1.4910278,-0.8433838,-0.21746826,-1.1403198,-0.4180298,0.3711548,0.9470825
2.21875,142,-1.352478,0.60772705,0.18054199,-1.7495728,-0.116760254,0.70721436,-1.2539062,-0.27929688,1.2562256,-0.27770996,-0.34002686,1.0905762,-0.08190918,-0.49041748,-1.277771,-0.57244873,-0.062805176,-1.1324463,-0.836792,0.38897705,0.86224365
2.234375,143,-1.1752319,0.34161377,0.3449707,-1.5458374,0.042785645,0.6362915,-1.416626,-0.28131104,1.0061035,-0.80895996,-0.230896,1.0466309,-1.0698242,0.9495239,-0.83013916,-1.0837402,-0.17803955,-0.9036255,-0.5074463,0.11126709,0.92907715
2.25,144,-0.97998047,0.18121338,0.18951416,-1.4205322,0.1328125,0.33068848,-1.4995117,-0.17425537,0.6369629,-0.23864746,-0.43426514,0.86499023,-1.7581787,1.4855347,-0.63812256,-1.3373413,-0.12683105,-0.7023926,-0.53900146,0.23919678,0.87323
2.265625,145,-0.9789429,0.05596924,0.3031006,-1.3502197,0.5184326,-0.30804443,-1.5444336,0.2175293,0.0970459,-0.15545654,0.6876831,1.5537109,-0.99090576,0.16229248,-0.66033936,-1.0430298,0.03375244,-0.5455322,-0.4576416,0.19458008,0.8951416
2.28125,146,-1.2463379,-0.13970947,0.095825195,-1.7699585,0.4831543,-0.49536133,-1.7540894,0.52648926,-0.18481445,0.60528564,-0.30236816,1.5567017,-0.9423218,-0.53393555,-0.2531128,-1.0430298,-0.21154785,-0.3453369,-0.48919678,0.14697266,0.83325195
2.296875,147,-1.3364258,-0.40576172,-0.089538574,-1.657898,0.46557617,-0.54663086,-1.5713501,0.33465576,-0.4487915,0.3687744,-0.2765503,1.5547485,-1.0698242,-0.45483398,0.059143066,-1.0419922,-0.18200684,-0.20129395,-0.4088745,0.1171875,0.8911743
2.3125,148,-1.1772461,-0.62493896,0.040039062,-1.494873,0.3814087,-0.5150757,-1.310791,0.23565674,-0.63739014,0.41485596,-0.45117188,1.5557251,-1.06781,-0.20959473,0.06726074,-1.0348511,-0.23516846,-0.15991211,-0.46984863,0.1340332,0.913147
2.328125,149,-0.9038696,-0.7070923,0.052978516,-1.3135376,0.2541504,-0.5091553,-1.0692139,0.22558594,-0.66711426,0.48199463,-0.52160645,1.2762451,-0.97875977,-0.24914551,0.17938232,-0.93200684,-0.38787842,-0.12634277,-0.44854736,0.2144165,0.90216064
2.34375,150,-0.72058105,-0.4527588,0.03704834,-1.1260986,0.23071289,-0.44018555,-0.82958984,0.18518066,-0.71673584,0.52111816,-0.28448486,0.9927368,-0.85723877,0.051513672,0.04296875,-0.98291016,-0.37506104,-0.10858154,-0.4658203,0.27789307,0.8931885
2.359375,151,-0.628479,-0.41357422,0.020080566,-1.0425415,0.1895752,-0.4105835,-0.64990234,0.15289307,-0.746521,0.51708984,-0.23486328,0.8380127,-0.8613281,0.37591553,-0.10656738,-1.0002441,-0.0036621094,-0.06518555,-0.4953003,0.2243042,0.840271
2.375,152,-0.59643555,-0.39013672,0.005126953,-0.972229,0.06628418,-0.39971924,-0.56604004,0.13671875,-0.7644043,0.50006104,-0.20513916,0.74816895,-0.9523926,0.33636475,-0.13085938,-1.0267334,0.38745117,-0.10070801,-0.53082275,0.21044922,0.8442383
2.390625,153,-0.67352295,-0.34313965,0.012084961,-0.9284668,-3.0517578E-4,-0.4312744,-0.4562378,0.07208252,-0.77233887,0.46899414,-0.17041016,0.72021484,-0.9706421,0.08709717,-0.0014648438,-0.9890137,0.20227051,-0.09082031,-0.5237427,0.24316406,0.83428955
2.40625,154,-0.7496338,-0.24139404,0.021057129,-0.8978882,-0.066833496,-0.4204712,-0.43426514,0.045837402,-0.75445557,0.38781738,-0.120788574,0.7142334,-0.90789795,0.0435791,-0.037841797,-0.92181396,-0.20562744,-0.06915283,-0.49835205,0.19555664,0.847229
2.421875,155,-0.8097534,-0.24926758,-0.059631348,-0.83270264,-0.12554932,-0.4105835,-0.41827393,0.0115356445,-0.72869873,0.2584839,-0.13568115,0.7102661,-0.91192627,-0.0038452148,-0.037841797,-0.96051025,-0.3711548,-0.019836426,-0.5227051,0.18365479,0.9061279
2.4375,156,-0.8447876,-0.24536133,-0.15429688,-0.83673096,-0.12164307,-0.31988525,-0.48217773,0.039794922,-0.746521,0.0049438477,-0.099975586,0.6942749,-0.9746704,-0.11065674,0.0056152344,-0.9574585,-0.2923584,-0.10266113,-0.4749756,0.17871094,0.80133057
2.453125,157,-0.7756958,-0.25708008,-0.109436035,-0.743042,-0.13726807,-0.3731079,-0.40631104,0.03173828,-0.788208,0.0029296875,-0.11883545,0.635376,-0.963562,-0.14233398,-0.06213379,-0.9625244,-0.18591309,-0.1381836,-0.4942627,0.15985107,0.85424805
2.46875,158,-0.67755127,-0.35101318,-0.043701172,-0.6166992,-0.14019775,-0.4204712,-0.26654053,0.009521484,-0.86364746,-0.04119873,-0.14562988,0.64038086,-0.9544678,-0.13641357,-0.06213379,-0.9472656,-0.19378662,-0.08001709,-0.527771,0.19458008,0.8851929
2.484375,159,-0.66156006,-0.36273193,-0.03375244,-0.5413208,-0.12554932,-0.48651123,-0.21063232,0.017578125,-0.899353,-0.07525635,-0.20611572,0.67230225,-0.94836426,0.027770996,-0.12780762,-0.96661377,-0.17016602,-0.04547119,-0.5095215,0.20648193,0.83825684
2.5,160,-0.71759033,-0.37835693,-0.13934326,-0.48223877,-0.10595703,-0.53479004,-0.25054932,0.07208252,-0.9033203,-0.19952393,-0.26367188,0.76013184,-0.9989624,0.16229248,-0.14294434,-0.980896,-0.053894043,-0.02178955,-0.54608154,0.20251465,0.88616943
2.515625,161,-0.791687,-0.3128662,-0.21313477,-0.449646,-0.096191406,-0.5623779,-0.2984619,0.07208252,-0.9281616,-0.36791992,-0.3499756,0.85998535,-1.0050659,0.2750244,-0.2642212,-0.95544434,-0.0095825195,-0.06323242,-0.50341797,0.22631836,0.81329346
2.53125,162,-0.82873535,-0.2883911,-0.18920898,-0.45776367,-0.05114746,-0.6097412,-0.45422363,0.13671875,-0.9152832,-0.5182495,-0.446167,1.0386353,-0.9645386,0.31658936,-0.21368408,-0.93811035,-0.055908203,0.039367676,-0.5217285,0.21044922,0.8372803
2.546875,163,-0.7927246,-0.2805786,-0.20715332,-0.5474243,0.01928711,-0.53082275,-0.65789795,0.13269043,-0.8279419,-0.7888794,-0.550354,1.201355,-1.0333862,0.31262207,-0.14801025,-0.9727173,-0.032226562,0.06896973,-0.48205566,0.2074585,0.80133057
2.5625,164,-0.81573486,-0.2619629,-0.18920898,-0.60546875,0.16900635,-0.50323486,-0.93743896,0.15289307,-0.7366333,-0.98931885,-0.46606445,1.4229736,-0.8208008,0.1385498,-0.07324219,-0.9696655,-0.051940918,0.061035156,-0.48205566,0.17077637,0.9230957
2.578125,165,-0.836792,-0.30010986,-0.21807861,-0.66967773,0.57910156,-0.34161377,-1.0891724,0.5405884,-0.5182495,-1.1677246,-1.3201904,1.361084,-0.96661377,-0.21350098,0.018737793,-0.94317627,-0.07952881,0.01171875,-0.48205566,0.1906128,0.8652344
2.59375,166,-0.8217163,-0.31970215,-0.25897217,-0.8286133,0.81884766,-0.0044555664,-1.3167725,0.29522705,-0.09350586,-1.3571777,-0.5097046,1.4868774,-0.9058838,-0.26794434,-0.11968994,-0.96661377,-0.20959473,0.009765625,-0.46984863,0.13604736,0.8652344
2.609375,167,-0.87384033,-0.17687988,-0.21807861,-0.9885254,1.091919,0.16705322,-1.416626,0.3164673,0.15063477,-1.3591919,-0.328125,1.255249,-0.87145996,-0.2748413,-0.16723633,-0.9645996,-0.22235107,-0.03363037,-0.4953003,0.06561279,0.8632202
2.625,168,-0.921875,-0.0927124,-0.19116211,-1.3216553,1.1790161,0.7624512,-1.3527222,0.06506348,0.82250977,-1.3571777,0.1361084,0.6613159,-0.92407227,-0.1541748,-0.12176514,-0.9492798,-0.16229248,-0.035583496,-0.47698975,0.053710938,0.88616943
2.640625,169,-0.9569092,-0.13970947,-0.099487305,1.9998169,1.0527344,-1.9813232,-0.80163574,-0.08337402,1.968811,-1.3551636,0.5557251,-0.55548096,-0.92407227,-0.059265137,-0.087402344,-1.0073853,-0.036193848,0.045288086,-0.4729004,0.14892578,0.8931885
2.65625,170,-1.0020142,-0.21795654,-0.08557129,-0.83270264,1.0859985,0.67767334,-1.1500854,0.1730957,-0.029968262,-1.3562012,0.57458496,0.18023682,-1.0111084,0.023803711,0.04296875,-1.0042725,-0.008605957,0.17150879,-0.40075684,0.24615479,0.88916016
2.671875,171,-1.0020142,-0.21795654,-0.08557129,-0.6574707,0.29431152,0.4401245,-0.84558105,0.007507324,-0.061767578,-1.3441772,0.38513184,-0.45263672,-1.092102,0.08319092,-0.087402344,-1.0582886,-0.006591797,0.14196777,-0.43225098,0.1281128,0.8991699
2.6875,172,-0.9489136,-0.26879883,-0.31677246,-0.5250244,-0.11279297,0.10394287,-0.68981934,0.19329834,-0.25628662,-0.98931885,-0.04840088,-0.49957275,-1.1508179,0.15039062,-0.2692871,-1.1020508,-0.1071167,0.04724121,-0.41601562,0.19854736,0.91516113
2.703125,173,-0.9439087,-0.32165527,-0.3685913,-0.449646,-0.57177734,0.029052734,-0.63391113,0.1609497,-0.36346436,-0.7698364,-0.51068115,-0.41174316,-1.2469482,0.10687256,-0.2571411,-1.1519775,-0.27264404,-0.0099487305,-0.45056152,0.15093994,0.9360962
2.71875,174,-0.9259033,-0.4605713,-0.47418213,-0.46594238,-0.74798584,0.02709961,-0.5979614,0.2982788,-0.41503906,-0.5784302,-0.953125,-0.27496338,-1.1943359,-0.09088135,-0.38549805,-1.1376953,-0.3612671,0.0038452148,-0.40075684,0.121154785,0.8552246
2.734375,175,-0.88183594,-0.6092529,-0.5689087,-0.5392456,-0.62268066,0.078308105,-0.68981934,0.34069824,-0.37335205,-0.5784302,-0.8430176,-0.13323975,-1.0839844,-0.37573242,-0.24804688,-1.0959473,-0.3218994,0.033447266,-0.49017334,0.07751465,0.927124
2.75,176,-0.85375977,-0.65618896,-0.5001221,-0.61468506,-0.20483398,0.06451416,-0.76971436,0.37097168,-0.34362793,-0.6816406,-0.355896,-0.032409668,-1.0596924,-0.45880127,-0.06311035,-1.0338135,-0.35931396,0.15179443,-0.5145874,0.047790527,0.93310547
2.765625,177,-0.80474854,-0.5857544,-0.40045166,-1.4296875,0.9440918,0.21832275,-1.5893555,-0.19848633,1.199646,1.1375122,-1.6276855,1.4699097,-1.0516357,-0.34503174,0.20367432,-0.9289551,-0.2765503,0.18829346,-0.53082275,0.13903809,0.86120605
2.78125,178,-0.85076904,-0.39013672,-0.01776123,1.9135742,0.52819824,0.79400635,1.9933472,0.15490723,1.2423096,-0.5333252,-0.17340088,1.5527344,-1.0333862,-0.15814209,0.22589111,-0.98291016,-0.14257812,0.24060059,-0.5969238,0.15490723,0.8352661
2.796875,179,-0.9559326,-0.2189331,0.14562988,-1.4866943,0.8981323,0.13549805,-1.670227,0.8152466,0.23797607,-0.43707275,0.8126831,1.5098267,-1.2196655,0.09106445,0.07531738,-1.1132812,-0.059814453,0.30371094,-0.53900146,0.2520752,0.9390869
2.8125,180,-1.3814697,-0.0692749,0.046020508,-0.9345703,0.8843994,-0.020263672,-1.024292,0.48406982,0.35906982,0.0690918,0.08453369,0.88690186,-1.4352417,0.3600464,0.07836914,-1.2630005,-0.11895752,0.35498047,-0.5847168,0.23822021,0.9800415
2.828125,181,-1.9852905,0.4003296,-0.539978,-0.77563477,-0.070739746,0.19665527,-0.6558838,0.05596924,0.44934082,0.3477173,-0.4541626,0.5734863,-1.5597534,0.34326172,0.12384033,-1.3668823,-0.35144043,0.34710693,-0.58880615,0.17474365,0.97698975
2.84375,182,-1.9342041,0.54901123,-0.23699951,-1.1220093,-0.7832031,0.2695923,-1.00531,-0.5498657,0.45037842,0.105163574,-1.001709,0.7571411,-1.4868774,0.24932861,0.2662964,-1.439209,-0.42236328,0.39837646,-0.6416626,0.29278564,1.053894
2.859375,183,-1.3344116,0.032470703,0.37683105,-1.1729736,-0.6187744,0.0793457,-1.2279663,-0.35198975,0.23797607,-0.029174805,-0.5999756,0.8590088,-1.366394,0.22558594,0.7625122,-1.6398315,-0.25683594,0.46350098,-0.70874023,0.6647339,1.1846313
2.875,184,-0.93188477,-0.33532715,0.35394287,-1.0690308,0.061401367,-0.041931152,-1.0602417,0.0357666,0.21813965,0.05303955,-0.19622803,0.8699341,-1.2479858,0.06732178,0.4390869,-1.7783203,0.06628418,0.18536377,-0.88861084,1.0119019,1.1826782
2.890625,185,-0.8858032,-0.37835693,0.22338867,-1.0792236,0.16412354,-0.100097656,-1.0681763,0.080200195,0.25982666,0.056030273,-0.3222046,0.85198975,-1.092102,-0.21350098,0.115722656,-1.5614014,0.17663574,-0.049438477,-0.9973755,0.78375244,1.3693237
2.90625,186,-1.0059814,-0.23358154,0.09979248,-1.0038452,-0.1607666,-0.16809082,-0.99334717,-0.07330322,0.12286377,0.06402588,-0.45117188,0.7501831,-1.3572998,0.26812744,-0.3764038,-1.2752075,0.095825195,-0.49523926,-0.9038696,-0.12286377,1.1607056
2.921875,187,-1.0941162,-0.18078613,-0.010803223,-1.00177,-0.12164307,-0.08331299,-0.9963379,-0.055114746,0.20721436,0.07208252,-0.33410645,0.7462158,-1.5992432,0.27697754,-0.88671875,-1.104126,-0.0076293945,-0.5307617,-1.2006836,-0.4085083,1.0958252
2.9375,188,-1.0861206,-0.26489258,-0.047668457,-1.0160522,0.08483887,0.13354492,-0.9164429,0.007507324,0.44140625,0.17327881,-0.15948486,0.6793213,-1.5151978,-0.043395996,-1.0352783,-0.90856934,-0.39282227,-1.0101318,-1.7739258,-0.7060547,1.6038818
2.953125,189,-0.9468994,-0.25708008,-0.07458496,-0.95495605,0.0036621094,0.10986328,-0.88153076,0.007507324,0.3451538,0.14123535,-0.2894287,0.6703491,-1.4403076,-0.36779785,-0.91503906,-0.8444214,-0.74554443,-1.9215088,1.918396,1.9968872,-1.9558105
2.96875,190,-0.7496338,-0.18078613,0.06591797,-1.0079346,-0.18719482,0.14929199,-0.944397,-0.07128906,0.35510254,0.11315918,-0.4541626,0.682312,-1.3532715,-0.8899536,-0.5582886,-0.8321533,-0.6154785,-1.0318604,-1.5116577,1.8272705,1.699707
2.984375,191,-0.66156006,-0.11425781,0.1296997,-0.9793701,-0.074645996,0.13946533,-0.93743896,-0.061157227,0.3213501,0.09313965,-0.36779785,0.68927,-1.1973877,-0.66052246,-0.3864746,-0.69470215,0.029846191,-0.34039307,-0.019592285,1.0396729,0.6456299
3.0,192,-0.8016968,-0.006652832,-0.025756836,-0.960022,0.01928711,0.07244873,-0.91345215,0.039794922,0.30944824,0.09515381,-0.300354,0.67633057,-1.1103516,-0.14630127,-0.31781006,-0.65600586,-0.060791016,-0.35913086,0.36358643,0.33441162,0.47192383
3.015625,193,-0.9689331,-0.006652832,-0.17321777,-0.94781494,-0.06585693,0.04876709,-0.944397,0.03173828,0.2518921,0.09613037,-0.362854,0.6663208,-1.1224976,0.07525635,-0.1348877,-0.5266113,-0.20959473,-0.5288086,0.013916016,-0.04547119,0.7164917
3.03125,194,-1.1361694,-0.047729492,-0.23504639,-0.97631836,0.05847168,-0.008422852,-0.93743896,0.05999756,0.2538452,0.107177734,-0.2874756,0.6224365,-1.1690063,0.055480957,-0.10253906,-0.5266113,-0.103149414,-0.63134766,-0.3326416,-0.12286377,1.0388794
3.046875,195,-1.0950928,-0.027160645,-0.21911621,-0.9417114,0.06628418,-0.0025024414,-0.9423828,0.0579834,0.2300415,0.080078125,-0.27856445,0.67529297,-1.1305542,-0.06121826,-0.16619873,-0.48388672,-0.32678223,-0.7260742,-0.34075928,0.05670166,1.0968018
3.0625,196,-0.9529419,-0.064331055,-0.1383667,-0.9804077,0.020263672,-0.011352539,-0.9673462,0.03778076,0.21911621,0.054016113,-0.27856445,0.6992798,-0.9949341,-0.2590332,-0.26116943,-0.4777832,-0.49725342,-0.65405273,-0.2909546,0.10430908,1.0668335
3.078125,197,-0.8227539,-0.11425781,-0.026733398,-0.9345703,-0.03552246,-0.018249512,-0.92541504,-0.0126953125,0.21813965,0.041992188,-0.28253174,0.6593628,-0.9088745,-0.37176514,-0.27227783,-0.46655273,-0.6036377,-0.66882324,-0.27062988,0.091430664,1.0159302
3.09375,198,-0.78167725,-0.0770874,-0.059631348,-0.97125244,-0.004211426,-0.045837402,-1.0012817,0.019592285,0.20025635,0.0099487305,-0.26861572,0.70428467,-0.84716797,-0.35595703,-0.23999023,-0.48895264,-0.5376587,-0.6392822,-0.38043213,-0.054382324,1.020935
3.109375,199,-0.8137207,-0.053588867,-0.109436035,-0.96307373,0.011474609,-0.053771973,-0.97735596,0.03173828,0.19134521,0.0289917,-0.2487793,0.6812744,-0.774292,-0.24914551,-0.28845215,-0.4696045,-0.57806396,-0.65008545,-0.48712158,-0.110961914,1.0718384
3.125,200,-0.8607788,-0.06335449,-0.12738037,-0.96307373,-0.045288086,-0.053771973,-0.98132324,-0.0126953125,0.17944336,0.016967773,-0.3390503,0.6743164,-0.72772217,-0.17199707,-0.34509277,-0.46044922,-0.6036377,-0.63726807,-0.7015991,-0.1138916,1.1047974
3.140625,201,-0.9098511,-0.006652832,-0.19317627,-0.94677734,0.06237793,-0.06561279,-0.96539307,0.051879883,0.2062378,0.022949219,-0.2557373,0.66833496,-0.6538086,-0.122558594,-0.36224365,-0.44415283,-0.48150635,-0.65112305,-0.8723755,-0.17340088,1.2275391
3.15625,202,-0.92889404,0.05206299,-0.16131592,-0.9559326,0.022216797,-0.053771973,-0.9663696,0.05596924,0.20422363,0.06304932,-0.2626953,0.6503296,-0.6213989,-0.10473633,-0.39764404,-0.4909668,-0.39575195,-0.66290283,-1.0187378,-0.15753174,1.286438
3.171875,203,-0.9178467,0.10290527,-0.16131592,-0.97125244,0.031066895,-0.06854248,-0.9523926,0.023620605,0.13873291,0.00592041,-0.29541016,0.64538574,-0.5697632,-0.122558594,-0.32891846,-0.60809326,-0.39971924,-0.7349243,-1.1325684,-0.20220947,1.4252319
3.1875,204,-0.90185547,0.09118652,-0.1772461,-0.9682007,0.028076172,-0.036010742,-0.9723511,0.03173828,0.18737793,0.0289917,-0.29638672,0.64538574,-0.5404663,-0.15814209,-0.31274414,-0.751709,-0.43023682,-0.69940186,-1.3033447,-0.25280762,1.5469971
3.203125,205,-0.9058838,0.009033203,-0.18518066,-0.9569702,0.011474609,-0.036010742,-0.95336914,0.019592285,0.18536377,0.00592041,-0.2695923,0.66833496,-0.44628906,-0.16210938,-0.2642212,-0.8718872,-0.42730713,-0.58795166,-1.6031494,-0.23986816,1.6618042
3.21875,206,-0.8607788,-0.002746582,-0.21313477,-0.9569702,0.01928711,-0.028137207,-0.9484253,0.007507324,0.1486206,0.021972656,-0.26763916,0.635376,-0.4078369,-0.16802979,-0.18945312,-0.9177246,-0.27264404,-0.49328613,-1.913147,-0.16546631,1.5579834
3.234375,207,-0.8167114,-0.006652832,-0.23400879,-0.9589844,0.0017089844,-0.034057617,-0.99035645,0.03173828,0.1953125,0.0049438477,-0.2874756,0.6213989,-0.4210205,-0.15814209,-0.025756836,-0.95544434,-0.13861084,-0.27038574,1.918396,-0.1665039,1.3703003
3.25,208,-0.77368164,0.05987549,-0.21911621,-0.96307373,0.042785645,0.03100586,-0.96136475,0.04486084,0.19830322,-0.009094238,-0.20117188,0.61639404,-0.45440674,-0.11859131,0.13696289,-1.0480957,-0.11206055,-0.10662842,1.918396,-0.1416626,1.0039673
3.265625,209,-0.76867676,0.04815674,-0.23803711,-0.99157715,-0.049194336,0.08721924,-0.97436523,0.06402588,0.21612549,0.039978027,-0.24285889,0.66430664,-0.5515747,-0.059265137,0.32287598,-1.222229,-0.03717041,0.11431885,1.918396,0.07556152,0.5018921
3.28125,210,-0.7966919,-0.010559082,-0.2230835,-0.9977417,0.17980957,0.03692627,-0.99731445,0.05999756,0.21813965,0.00793457,-0.22796631,0.6213989,-0.9099121,0.340271,0.8635254,-1.0715332,-0.1642456,0.13800049,-1.9314575,0.15289307,-0.08508301
3.296875,211,-0.79870605,-0.12402344,-0.20214844,-0.90808105,0.026123047,-0.037963867,-0.97735596,0.07208252,0.09503174,-0.05218506,-0.2626953,0.6234131,-1.3391113,0.7635498,1.3273926,-0.80877686,-0.3711548,-0.007019043,-1.758667,-0.26171875,-0.39050293
